,name,organism,GenBank_ID,UniProt_ID,drugs,drugs_num
BE0008988,Integrin alpha-5,Humans,D16354,P08648,DB02709,1
BE0000878,Alpha-synuclein,Humans,L08850,P37840,DB02709,1
BE0005467,C-type lectin domain family 14 member A,Humans,U25341,Q86T13,DB02709,1
BE0001057,"Solute carrier family 2, facilitated glucose transporter member 1",Humans,K03195,P11166,DB02709,1
BE0009095,Far upstream element-binding protein 2,Humans,M63167,Q92945,DB02709; DB11638,2
BE0004550,Gamma-enolase,Humans,AE005674,P09104,DB02726,1
BE0000046,Pyruvate kinase PKLR,Humans,AB015983,P30613,DB02726; DB04551,2
BE0002216,Cyclin-dependent kinase 4,Humans,M14505,P11802,DB02733; DB03496; DB09073; DB11730; DB12001; DB12010,6
BE0003777,Beta-2-microglobulin,Humans,AY187687,P61769,DB02740; DB04464,2
BE0003778,T-cell receptor alpha chain C region,Humans,AY187687,P01848,DB02740,1
BE0003779,T-cell receptor beta-1 chain C region,Humans,M12887,P01850,DB02740,1
BE0003482,"HLA class I histocompatibility antigen, A-2 alpha chain",Humans,AF157564,P01892,DB02740,1
BE0004434,U6 snRNA-associated Sm-like protein LSm6,Humans,M22612,P62312,DB02745; DB03685; DB04272,3
BE0004053,Elongation factor Tu GTP-binding domain-containing protein 1,Humans,AK023181,Q7Z2Z2,DB02750; DB03619; DB04315,3
BE0004494,Cation-dependent mannose-6-phosphate receptor,Humans,X15183,P20645,DB02755; DB02900,2
BE0004455,Thiosulfate sulfurtransferase,Humans,Z11707,Q16762,DB02761,1
BE0000981,Interleukin-12 subunit beta,Humans,M65272,P29460,DB02763; DB06083,2
BE0004442,tRNA-splicing ligase RtcB homolog,Humans,U70660,Q9Y3I0,DB02772,1
BE0001071,Tyrosine-protein phosphatase non-receptor type 11,Humans,D13540,Q06124,DB02779,1
BE0004461,Phosphoglucomutase-1,Humans,Z70730,P36871,DB02835; DB04397,2
BE0004141,D-amino-acid oxidase,Humans,X13227,P14920,DB02838; DB02988; DB03147; DB03225; DB03531; DB03793; DB04166; DB07979,8
BE0002840,Estradiol 17-beta-dehydrogenase 11,Humans,AF126780,Q8NBQ5,DB02854,1
BE0003805,Ig gamma-2 chain C region,Humans,AL928742,P01859,DB02854; DB04688; DB07329; DB07375; DB08323; DB08409; DB08510; DB08547; DB08618,9
BE0001909,Cathepsin L2,Humans,Y14734,O60911,DB02869; DB04451,2
BE0001003,E3 ubiquitin-protein ligase Mdm2,Humans,M92424,Q00987,DB02872; DB04144; DB14487; DB14533,4
BE0002842,Zinc finger Y-chromosomal protein,Humans,L10393,P08048,DB02884,1
BE0004473,Uridine 5'-monophosphate synthase,Humans,M18785,P11172,DB02890,1
BE0003623,Cation-independent mannose-6-phosphate receptor,Humans,Y00285,P11717,DB02900,1
BE0001764,"Enoyl-CoA delta isomerase 1, mitochondrial",Humans,Z25820,P42126,DB02910; DB03127,2
BE0001745,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",Humans,M91432,P11310,DB02910; DB03147; DB03415,3
BE0004488,Synapsin-1,Humans,D21878,P17600,DB02930,1
BE0004571,"[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial",Humans,D21878,O14874,DB02930,1
BE0002851,Mismatch repair endonuclease PMS2,Humans,U13696,P54278,DB02930,1
BE0004584,Serotonin N-acetyltransferase,Humans,AF282852,Q16613,DB02931,1
BE0001815,Early endosome antigen 1,Humans,L40157,Q15075,DB02942,1
BE0001886,Galectin-10,Humans,L01664,Q05315,DB02967; DB02983,2
BE0003549,Cytochrome P450 2B6,Humans,M29874,P20813,DB02974; DB04664; DB04794; DB08369,4
BE0004585,2'-5'-oligoadenylate synthase 1,Humans,M77181,P00973,DB02987,1
BE0003945,Guanine nucleotide-binding protein G(t) subunit alpha-1,Humans,X15088,P11488,DB02994; DB04315; DB04444,3
BE0004019,Hepatocyte nuclear factor 4-alpha,Humans,X87870,P41235,DB03017; DB08231,2
BE0004020,Very low-density lipoprotein receptor,Humans,L20470,P98155,DB03017,1
BE0001854,Glycolipid transfer protein,Humans,AF209704,Q9NZD2,DB03017; DB03203; DB03600; DB04224; DB04465,5
BE0003266,Complement component C8 gamma chain,Humans,M17263,P07360,DB03017; DB04272; DB14487; DB14533,4
BE0004022,Group IID secretory phospholipase A2,Humans,AF112982,Q9UNK4,DB03017; DB03193,2
BE0001872,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,Humans,AB009598,O94766,DB03041; DB03435,2
BE0001840,Complement factor D,Humans,M84526,P00746,DB03058; DB04459,2
BE0004329,Glycylpeptide N-tetradecanoyltransferase 1,Humans,AF043324,P30419,DB03062,1
BE0003334,Casein kinase I isoform gamma-2,Humans,U89896,P78368,DB03083; DB03693; DB04604,3
BE0004465,Ig lambda-1 chain C regions,Humans,M18785,P0CG04,DB03088,1
BE0002939,Ig lambda chain V-II region MGC,Humans,M18785,P01709,DB03088,1
BE0004464,Trefoil factor 2,Humans,M18785,Q03403,DB03088,1
BE0004439,Orexin,Humans,AF051831,O43612,DB03088,1
BE0002941,C-C motif chemokine 8,Humans,Y10802,P80075,DB03088,1
BE0001181,Angiogenin,Humans,M11567,P03950,DB03088; DB04272,2
BE0000978,Glucosylceramidase,Humans,M16328,P04062,DB03106; DB03740; DB08283,3
BE0002199,CDP-diacylglycerol--inositol 3-phosphatidyltransferase,Humans,AF014807,O14735,DB03106,1
BE0001058,Chitotriosidase-1,Humans,U29615,Q13231,DB03109; DB03539; DB03632; DB04350; DB04404,5
BE0001586,Kallikrein-6,Humans,U62801,Q92876,DB03127,1
BE0001656,Suppressor of tumorigenicity 14 protein,Humans,AF118224,Q9Y5Y6,DB03127,1
BE0001091,Kallikrein-1,Humans,M25629,P06870,DB03127; DB12598; DB14517; DB14518,4
BE0002364,NADPH--cytochrome P450 reductase,Humans,S90469,P16435,DB03147; DB03247; DB03461,3
BE0001921,"Glutaryl-CoA dehydrogenase, mitochondrial",Humans,U69141,Q92947,DB03147; DB03245,2
BE0004566,L-amino-acid oxidase,Humans,M26393,Q96RQ9,DB03147; DB03214; DB04166; DB04272,4
BE0000397,"Isovaleryl-CoA dehydrogenase, mitochondrial",Humans,M34192,P26440,DB03147; DB04036,2
BE0000965,"Apoptosis-inducing factor 1, mitochondrial",Humans,AF100928,O95831,DB03147,1
BE0004507,NADH-cytochrome b5 reductase 1,Humans,AJ236923,Q9UHQ9,DB03147,1
BE0004480,"NADPH:adrenodoxin oxidoreductase, mitochondrial",Humans,S62734,P22570,DB03147; DB03461,2
BE0004135,Peroxisomal acyl-coenzyme A oxidase 1,Humans,U07866,Q15067,DB03147; DB07930,2
BE0004580,FAD-linked sulfhydryl oxidase ALR,Humans,M10123,P55789,DB03147,1
BE0004437,"Type II inositol 1,4,5-trisphosphate 5-phosphatase",Humans,J01710,P32019,DB03158,1
BE0002443,Cytidine deaminase,Humans,L27943,P32320,DB03185,1
BE0002302,"Glycine cleavage system H protein, mitochondrial",Humans,M69175,P23434,DB03187; DB03760,2
BE0004247,Poliovirus receptor,Humans,M24407,P15151,DB03203; DB08231,2
BE0003515,1-aminocyclopropane-1-carboxylate synthase-like protein 1,Humans,CH471064,Q96QU6,DB03214,1
BE0001684,Adenosylhomocysteinase,Humans,M61831,P23526,DB03216; DB03273; DB03769,3
BE0001809,Nicotinamide mononucleotide adenylyltransferase 1,Humans,AF314163,Q9HAN9,DB03227; DB04099,2
BE0004614,Ribosomal protein S6 kinase alpha-4,Humans,U08996,O75676,DB03247,1
BE0004577,Hydroxyacid oxidase 2,Humans,L48616,Q9NYQ3,DB03247,1
BE0003043,Phosphopantothenoylcysteine decarboxylase,Humans,AY358848,Q96CD2,DB03247; DB03738,2
BE0004105,Serine/threonine-protein kinase Sgk1,Humans,Y10032,O00141,DB03247; DB07837; DB08191,3
BE0000917,Growth factor receptor-bound protein 2,Humans,M96995,P62993,DB03276,1
BE0004590,Phosphoserine phosphatase,Humans,X03341,P78330,DB03292; DB14487; DB14533,3
BE0004453,"Superoxide dismutase [Mn], mitochondrial",Humans,Z94043,P04179,DB03297; DB04436,2
BE0001038,Chymase,Humans,M64269,P23946,DB03297; DB03814; DB04016; DB07680,4
BE0004484,Homeobox protein engrailed-2,Humans,U75413,P19622,DB03309,1
BE0003762,cAMP-dependent protein kinase inhibitor alpha,Humans,S76965,P61925,DB03374; DB04707; DB06959; DB07107; DB07204; DB07583; DB07854; DB07855; DB07856; DB07857; DB07858; DB07859; DB07860; DB07876; DB07947; DB07995; DB07996; DB07997; DB08070; DB08073; DB08113; DB08114; DB08148; DB08149; DB08150; DB08162; DB08231; DB08568; DB08569; DB08756,30
BE0004373,Iodotyrosine dehalogenase 1,Humans,AY259176,Q6PHW0,DB03374,1
BE0004370,Valacyclovir hydrolase,Humans,X81372,Q86WA6,DB03380,1
BE0001826,Caspase-7,Humans,U39613,P55210,DB03384; DB05408,2
BE0001102,Prostatic acid phosphatase,Humans,M97589,P15309,DB03390; DB03577,2
BE0004519,"Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",Humans,X06226,P26572,DB03397,1
BE0004452,Epsin-1,Humans,X99753,Q9Y6I3,DB03401,1
BE0004490,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1",Humans,X99753,P51178,DB03401; DB03956,2
BE0004516,Radixin,Humans,X99753,P35241,DB03401,1
BE0004593,"Spectrin beta chain, non-erythrocytic 1",Humans,X99753,Q01082,DB03401,1
BE0004522,"Inositol 1,4,5-trisphosphate receptor type 1",Humans,X99753,Q14643,DB03401,1
BE0001205,"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial",Humans,AF018432,P33316,DB03413; DB04685,2
BE0001926,Granulysin,Humans,X05044,P22749,DB03434,1
BE0001924,Ribonuclease 4,Humans,D37931,P34096,DB03448,1
BE0000869,L-xylulose reductase,Humans,AB013846,Q7Z4W1,DB03461,1
BE0001089,Glucose-6-phosphate 1-dehydrogenase,Humans,X03674,P11413,DB03461; DB05107; DB11638,3
BE0003011,Dehydrogenase/reductase SDR family member 11,Humans,AY358712,Q6UWP2,DB03461,1
BE0003119,"2,4-dienoyl-CoA reductase, mitochondrial",Humans,L26050,Q16698,DB03461; DB08605,2
BE0003795,Prostaglandin reductase 1,Humans,BC035228,Q14914,DB03461; DB04066; DB07177,3
BE0009091,KAT8 regulatory NSL complex subunit 3,Humans,U03688,Q9P2N6,DB03467,1
BE0001746,Soluble calcium-activated nucleotidase 1,Humans,AF328554,Q8WVQ1,DB03486; DB03754,2
BE0002207,Cyclin-dependent kinase 9,Humans,L25676,P50750,DB03496; DB06195,2
BE0002212,Cyclin-dependent kinase 6,Humans,X66365,Q00534,DB03496; DB07379; DB07795; DB09073; DB11730; DB12001,6
BE0002224,Cyclin-dependent kinase 8,Humans,X85753,P49336,DB03496,1
BE0001139,Tumor necrosis factor receptor superfamily member 1A,Humans,X55313,P19438,DB03507,1
BE0003539,Aldehyde oxidase,Humans,L11005,Q06278,DB03516,1
BE0001152,Inositol monophosphatase 1,Humans,X66922,P29218,DB03542; DB14507; DB14508,3
BE0003134,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A",Humans,AF048837,O76083,DB03597; DB07954,2
BE0002397,Furin,Humans,X17094,P09958,DB03600; DB04951,2
BE0002467,Protein disulfide-isomerase,Humans,X05130,P07237,DB03615; DB11638; DB14487; DB14533,4
BE0000946,Platelet basic protein,Humans,M54995,P02775,DB03635,1
BE0001149,Deoxyhypusine synthase,Humans,L39068,P49366,DB03639,1
BE0002135,Cathepsin L1,Humans,X12451,P07711,DB03661; DB07477; DB12010,3
BE0003142,Golgi-associated plant pathogenesis-related protein 1,Humans,AJ011129,Q9H4G4,DB03661,1
BE0001705,M-phase inducer phosphatase 2,Humans,M81934,P30305,DB03661,1
BE0001938,Interferon-stimulated gene 20 kDa protein,Humans,X89773,Q96AZ6,DB03685,1
BE0002857,Zinc-alpha-2-glycoprotein,Humans,D90427,P25311,DB03721,1
BE0001159,P-selectin,Humans,M60234,P16109,DB03721,1
BE0000912,Lithostathine-1-alpha,Humans,M27190,P05451,DB03721; DB04522,2
BE0001629,Uroporphyrinogen decarboxylase,Humans,M14016,P06132,DB03727; DB04461,2
BE0001648,Sialic acid-binding Ig-like lectin 7,Humans,AF170485,Q9Y286,DB03740,1
BE0003175,Endonuclease 8-like 1,Humans,AB079068,Q96FI4,DB03754; DB14488; DB14489; DB14490; DB14491; DB14501,6
BE0004510,Decorin,Humans,AE000512,P07585,DB03754,1
BE0005540,Sterol regulatory element-binding protein 1,Humans,U38480,P36956,DB03756,1
BE0004330,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 3, mitochondrial",Humans,L42452,Q15120,DB03758; DB03760,2
BE0001646,Cathepsin S,Humans,S93414,P25774,DB03767; DB03837; DB03984; DB07520; DB07587; DB07589; DB07839; DB07878; DB08195; DB08611; DB08752; DB08755; DB12010,13
BE0003889,Protein kinase C iota type,Humans,L18964,P41743,DB03777; DB12010,2
BE0001598,Oxysterols receptor LXR-beta,Humans,U07132,P55055,DB03791; DB03848; DB07080; DB07082; DB11994; DB13174,6
BE0001658,Ribonuclease UK114,Humans,X95384,P52758,DB03793,1
BE0001710,Ras-related protein Rab-9A,Humans,U44103,P51151,DB03793; DB04315,2
BE0003179,Hepatocyte nuclear factor 4-gamma,Humans,Z49826,Q14541,DB03796,1
BE0003181,Trafficking protein particle complex subunit 3,Humans,AJ224335,O43617,DB03796; DB08231; DB08342,3
BE0003601,Alpha-lactalbumin,Humans,X62167,P00709,DB03796,1
BE0004638,ADP-ribosylation factor-like protein 3,Humans,U00096,P36405,DB03814; DB04315,2
BE0003191,Lethal(3)malignant brain tumor-like protein 1,Humans,U89358,Q9Y468,DB03814,1
BE0004641,Peroxiredoxin-6,Humans,D84432,P30041,DB03814,1
BE0004481,Pulmonary surfactant-associated protein A1,Humans,AF127082,Q8IWL2,DB03814,1
BE0004634,Interferon-inducible GTPase 5,Humans,AL939108,Q6NXR0,DB03814; DB04315,2
BE0003730,A disintegrin and metalloproteinase with thrombospondin motifs 5,Humans,AF142099,Q9UNA0,DB03880; DB06837; DB06945,3
BE0004520,6-pyruvoyl tetrahydrobiopterin synthase,Humans,M76231,Q03393,DB03886,1
BE0000033,Insulin receptor,Humans,M10051,P06213,DB03909; DB08513; DB09129; DB12010; DB12267,5
BE0003888,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,Humans,AK291314,O14983,DB03909; DB04444; DB04638; DB07604,4
BE0004454,Phosphoglycerate kinase 1,Humans,U89606,P00558,DB03909; DB04510; DB11638,3
BE0003115,Kinesin-like protein KIF1A,Humans,X90840,Q12756,DB03909; DB04395,2
BE0003782,TGF-beta receptor type-1,Humans,L11695,P36897,DB03921; DB04434; DB04480; DB07152; DB07267; DB08450; DB12010,7
BE0004463,Serpin B3,Humans,D13515,P29508,DB03929; DB04522,2
BE0000877,C-reactive protein,Humans,M11880,P02741,DB03945,1
BE0004471,Epididymal sperm-binding protein 1,Humans,M11880,Q96BH3,DB03945,1
BE0001164,Toll-like receptor 2,Humans,AF051152,O60603,DB03963; DB05475,2
BE0001597,Coatomer subunit gamma-1,Humans,AF100756,Q9Y678,DB03963,1
BE0001585,DNA repair protein XRCC4,Humans,U40622,Q13426,DB03963,1
BE0002927,"Sulfite oxidase, mitochondrial",Humans,L31573,P51687,DB03983,1
BE0003199,Pituitary adenylate cyclase-activating polypeptide,Humans,S83513,P18509,DB03988,1
BE0001852,Kinesin-like protein KIF11,Humans,X85137,P52732,DB03996; DB04331; DB06040; DB07064; DB08032; DB08033; DB08037; DB08198; DB08239; DB08244; DB08246; DB08250,12
BE0001173,Cytochrome b5,Humans,M22865,P00167,DB04009; DB14526; DB14527; DB14528; DB14529; DB14530,6
BE0001776,Death-associated protein kinase 1,Humans,X76104,P53355,DB04069; DB04395; DB07444; DB12010,4
BE0003814,ADP-ribosylation factor 1,Humans,M36340,P84077,DB04121; DB04137; DB04315; DB07348; DB08231,5
BE0004541,Glutathione S-transferase theta-2,Humans,M15872,P0CG29,DB04132,1
BE0004602,Rho-related GTP-binding protein RhoE,Humans,M58335,P61587,DB04137,1
BE0004594,GTP-binding protein Rheb,Humans,M31182,Q15382,DB04137; DB04315,2
BE0001843,Ras-related protein Rap-2a,Humans,X12534,P10114,DB04137; DB04315,2
BE0003854,"Cytochrome c1, heme protein, mitochondrial",Humans,M16597,P08574,DB04141; DB04799; DB07401; DB07636; DB07763; DB07778; DB08330; DB08453; DB08690,9
BE0000938,Cytochrome b,Humans,V00662,P00156,DB04141; DB04799; DB07401; DB07636; DB07763; DB07778; DB08330; DB08453; DB08690,9
BE0001005,"Cytochrome b-c1 complex subunit 1, mitochondrial",Humans,L16842,P31930,DB04141; DB04741; DB04799; DB07401; DB07763; DB07778; DB08330; DB08453; DB08690,9
BE0003855,"Cytochrome b-c1 complex subunit 2, mitochondrial",Humans,J04973,P22695,DB04141; DB04799; DB07401; DB07763; DB07778; DB08330; DB08453; DB08690,8
BE0003856,"Cytochrome b-c1 complex subunit 6, mitochondrial",Humans,M36647,P07919,DB04141; DB04799; DB07401; DB07763; DB07778; DB08330; DB08453; DB08690,8
BE0003857,Cytochrome b-c1 complex subunit 8,Humans,D50369,O14949,DB04141; DB04799; DB07401; DB07763; DB07778; DB08330; DB08453; DB08690,8
BE0003858,"Cytochrome b-c1 complex subunit Rieske, mitochondrial",Humans,AK291134,P47985,DB04141; DB04799; DB07401; DB07636; DB07763; DB07778; DB08330; DB08453; DB08690,9
BE0003860,Cytochrome b-c1 complex subunit 7,Humans,X13585,P14927,DB04141; DB04799; DB07401; DB07636; DB07763; DB07778; DB08330; DB08453; DB08690,9
BE0003861,Cytochrome b-c1 complex subunit 9,Humans,AB028598,Q9UDW1,DB04141; DB04799; DB07401; DB07636; DB07763; DB07778; DB08330; DB08453; DB08690,9
BE0003887,"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial",Humans,S69232,Q16134,DB04141,1
BE0004164,Ig kappa chain V-I region Bi,Humans,X05828,P01593,DB04147,1
BE0004165,Ig heavy chain V-III region VH26,Humans,M35415,P01764,DB04147,1
BE0004166,Destrin,Humans,S65738,P60981,DB04147,1
BE0004168,Nuclear factor erythroid 2-related factor 1,Humans,L24123,Q14494,DB04147,1
BE0004174,Cofilin-1,Humans,D00682,P23528,DB04147; DB11638,2
BE0004551,Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1,Humans,J01636,Q9GZU7,DB04156; DB04272,2
BE0001112,Bactericidal permeability-increasing protein,Humans,J04739,P17213,DB04178,1
BE0004192,Dehydrogenase/reductase SDR family member 4-like 2,Humans,BC000663,Q6PKH6,DB04200,1
BE0005300,cGMP-gated cation channel alpha-1,Humans,U45880,P29973,DB04209,1
BE0003787,Dual specificity protein phosphatase 23,Humans,AB164404,Q9BVJ7,DB04214,1
BE0003840,"ATP synthase subunit alpha, mitochondrial",Humans,X59066,P25705,DB04216; DB07384; DB07394; DB08399; DB08629; DB11638,6
BE0003841,"ATP synthase subunit beta, mitochondrial",Humans,X03559,P06576,DB04216; DB07384; DB07394; DB08399; DB08629; DB12695,6
BE0003842,"ATP synthase subunit gamma, mitochondrial",Humans,D16562,P36542,DB04216; DB07384; DB07394; DB08399; DB08629,5
BE0004327,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",Humans,U66669,Q6NVY1,DB04216,1
BE0004328,Serine/threonine-protein kinase 17B,Humans,AB011421,O94768,DB04216; DB12010,2
BE0004966,"Actin, cytoplasmic 1",Humans,U03688,P60709,DB04216; DB12695,2
BE0009017,Eukaryotic translation initiation factor 3 subunit F,Humans,J02853,O00303,DB04216,1
BE0009018,Heat shock-related 70 kDa protein 2,Humans,X15183,P54652,DB04216,1
BE0009019,RuvB-like 2,Humans,X15183,Q9Y230,DB04216,1
BE0009020,Splicing factor 3B subunit 3,Humans,X15183,Q15393,DB04216,1
BE0004573,Ubiquitin-like modifier-activating enzyme 1,Humans,X15183,P22314,DB04216,1
BE0005461,CCAAT/enhancer-binding protein beta,Humans,J04056,P17676,DB04216,1
BE0004625,Hepatocyte growth factor-regulated tyrosine kinase substrate,Humans,D01045,O14964,DB04272,1
BE0003257,Carboxypeptidase B,Humans,M81057,P15086,DB04272; DB04723; DB06835; DB06921; DB07136; DB07157; DB07182; DB07269,8
BE0003262,Pleckstrin homology domain-containing family A member 1,Humans,AF286160,Q9HB21,DB04272,1
BE0000999,Tumor necrosis factor ligand superfamily member 13B,Humans,AF136293,Q9Y275,DB04272,1
BE0004443,Inosine triphosphate pyrophosphatase,Humans,J04795,Q9BY32,DB04272,1
BE0003346,Calpain-1 catalytic subunit,Humans,X04366,P07384,DB04276; DB04653; DB07627,3
BE0003525,Histone deacetylase 7,Humans,BC020505,Q8WUI4,DB04297,1
BE0002201,"Peptide deformylase, mitochondrial",Humans,AF239156,Q9HBH1,DB04310; DB04368,2
BE0004542,"Elongation factor Tu, mitochondrial",Humans,AY037159,P49411,DB04315; DB14487; DB14533,3
BE0004636,Eukaryotic translation initiation factor 2 subunit 3,Humans,X76424,P41091,DB04315,1
BE0004491,Guanine nucleotide-binding protein G(i) subunit alpha-1,Humans,X76424,P63096,DB04315; DB04444,2
BE0004535,ADP-ribosylation factor-like protein 1,Humans,AK023181,P40616,DB04315,1
BE0004559,GTP-binding nuclear protein Ran,Humans,AK023181,P62826,DB04315,1
BE0004485,Ras-related protein Rab-7a,Humans,AK023181,P51149,DB04315,1
BE0004448,Eukaryotic peptide chain release factor GTP-binding subunit ERF3A,Humans,AK023181,P15170,DB04315,1
BE0004528,Elongation factor 1-alpha 1,Humans,J00277,P68104,DB04315; DB11638; DB14487; DB14533,4
BE0001190,Transforming protein RhoA,Humans,X05026,P61586,DB04315,1
BE0003277,ADP-ribosylation factor 4,Humans,M36341,P18085,DB04315,1
BE0001035,Protein-glutamine gamma-glutamyltransferase 2,Humans,M55153,P21980,DB04315; DB11254,2
BE0004562,Ras-related protein Ral-A,Humans,AF042377,P11233,DB04315,1
BE0004627,ADP-ribosylation factor-like protein 5B,Humans,X66322,Q96KC2,DB04315,1
BE0003281,Nucleoside diphosphate kinase B,Humans,X58965,P22392,DB04315,1
BE0004633,GTP-binding protein SAR1b,Humans,AE000512,Q9Y6B6,DB04315,1
BE0003284,ADP-ribosylation factor-like protein 5A,Humans,AF087889,Q9Y689,DB04315,1
BE0004117,Methionine aminopeptidase 1,Humans,D42084,P53582,DB04324; DB07901; DB07902; DB07903,4
BE0001161,Endothelial protein C receptor,Humans,L35545,Q9UNN8,DB04327; DB11328,2
BE0005530,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",Humans,L35545,P60484,DB04327,1
BE0004523,Bile salt-activated lipase,Humans,AJ001493,P19835,DB04348,1
BE0001824,Dual specificity protein kinase CLK1,Humans,L29219,P49759,DB04367; DB08691; DB12010,3
BE0002417,Protein kinase C delta type,Humans,L07860,Q05655,DB04376; DB05013; DB12010,3
BE0004549,Ephrin type-B receptor 2,Humans,AE005674,P29323,DB04395; DB12010,2
BE0004572,Transitional endoplasmic reticulum ATPase,Humans,M28668,P55072,DB04395; DB12695,2
BE0004624,Transient receptor potential cation channel subfamily M member 7,Humans,M28668,Q96QT4,DB04395; DB04447,2
BE0004554,T-complex protein 1 subunit gamma,Humans,X90840,P49368,DB04395; DB11638,2
BE0003295,Galactokinase,Humans,U26401,P51570,DB04395,1
BE0002412,DNA repair protein RAD51 homolog 1,Humans,D13804,Q06609,DB04395; DB12742,2
BE0000858,Insulin-like growth factor 1 receptor,Humans,X04434,P08069,DB04395; DB06075; DB07156; DB07474; DB12267,5
BE0004622,Kinesin-like protein KIF2C,Humans,Z11831,Q99661,DB04395,1
BE0003931,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4",Humans,D49818,Q16877,DB04395; DB04493,2
BE0004493,Galectin-1,Humans,J01636,P09382,DB04396; DB04447; DB11638,3
BE0004555,Pterin-4-alpha-carbinolamine dehydratase,Humans,Y00414,P61457,DB04400,1
BE0003309,Parathyroid hormone,Humans,V00597,P01270,DB04419,1
BE0004514,Hepatocyte nuclear factor 1-alpha,Humans,V00597,P20823,DB04419,1
BE0004489,Myosin-11,Humans,AF070416,P35749,DB04444,1
BE0004076,Calcium/calmodulin-dependent protein kinase type II subunit alpha,Humans,AF145710,Q9UQM7,DB04447; DB07766; DB12010,3
BE0000170,Mitochondrial peptide methionine sulfoxide reductase,Humans,AJ242973,Q9UJ68,DB04447,1
BE0003316,Axin-1,Humans,AE006463,O15169,DB04447,1
BE0000953,Pro-epidermal growth factor,Humans,X04571,P01133,DB04454; DB11973,2
BE0002769,"Putative ATP-dependent Clp protease proteolytic subunit, mitochondrial",Humans,Z50853,Q16740,DB04464,1
BE0004072,Geranylgeranyl transferase type-2 subunit alpha,Humans,Y08200,Q92696,DB04464; DB07780; DB07841,3
BE0004073,Geranylgeranyl transferase type-2 subunit beta,Humans,U49245,P53611,DB04464; DB07780; DB07841,3
BE0000280,Antithrombin-III,Humans,M21642,P01008,DB04464,1
BE0004082,"HLA class I histocompatibility antigen, B-27 alpha chain",Humans,L38504,P03989,DB04464,1
BE0004083,Protein S100-G,Humans,X65869,P29377,DB04464,1
BE0004087,Polyubiquitin-C,Humans,X52543,P0CG48,DB04464,1
BE0004333,Galectin-9,Humans,Z49107,O00182,DB04472,1
BE0000934,C-X-C motif chemokine 10,Humans,X02530,P02778,DB04487,1
BE0004568,Carboxypeptidase D,Humans,X05109,O75976,DB04489,1
BE0000656,"Troponin I, cardiac muscle",Humans,X54163,P19429,DB04513,1
BE0004632,Serine/threonine-protein kinase TAO2,Humans,U49742,Q9UL54,DB04522; DB12010,2
BE0003319,Potassium voltage-gated channel subfamily C member 4,Humans,AL137790,Q03721,DB04522,1
BE0004445,Mothers against decapentaplegic homolog 2,Humans,M27190,Q15796,DB04522,1
BE0004630,Mannan-binding lectin serine protease 2,Humans,M12486,O00187,DB04527,1
BE0001845,Serpin B5,Humans,U04313,P36952,DB04530,1
BE0004579,Sorting nexin-3,Humans,U56976,O60493,DB04530,1
BE0009096,C-type lectin domain family 4 member E,Humans,J03258,Q9ULY5,DB04540,1
BE0002376,Chloride channel protein ClC-Ka,Humans,Z30643,P51800,DB04552; DB09295,2
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,S55985,O60656,DB04552; DB04824,2
BE0003330,Glutaminyl-peptide cyclotransferase,Humans,X71125,Q16769,DB04581; DB04622; DB04636,3
BE0003332,"Hydroxymethylglutaryl-CoA lyase, mitochondrial",Humans,L07033,P35914,DB04594,1
BE0003794,Serine/threonine-protein kinase haspin,Humans,AB039834,Q8TF76,DB04604; DB07698; DB07995; DB08004,4
BE0003335,Wee1-like protein kinase,Humans,U10564,P30291,DB04608; DB07006; DB07226; DB07257; DB07265; DB08365; DB11740; DB12010,8
BE0000111,Diamine acetyltransferase 1,Humans,M77693,P21673,DB04633,1
BE0004495,Antigen-presenting glycoprotein CD1d,Humans,M76477,P15813,DB04661,1
BE0003336,Cytochrome P450 2A6,Humans,X13897,P11509,DB04665; DB07609; DB07617; DB07621; DB07623,5
BE0004610,Ig alpha-2 chain C region,Humans,M86609,P01877,DB04676,1
BE0003359,Steroidogenic factor 1,Humans,U76388,Q13285,DB04683; DB04752,2
BE0004094,Mevalonate kinase,Humans,M88468,Q03426,DB04695,1
BE0003404,Aurora kinase B,Humans,AF008552,Q96GD4,DB04703; DB06486; DB07340; DB12010,4
BE0001016,Rho-associated protein kinase 1,Humans,U43195,Q13464,DB04707; DB07876; DB08162; DB08756; DB13165; DB13931,6
