,name,organism,GenBank_ID,UniProt_ID,drugs,drugs_num
BE0003989,"Cytochrome c oxidase subunit 5B, mitochondrial",Humans,M22760,P10606,DB02659,1
BE0003990,Cytochrome c oxidase subunit 6C,Humans,X13238,P09669,DB02659,1
BE0003991,"Cytochrome c oxidase subunit 7B, mitochondrial",Humans,Z14244,P24311,DB02659,1
BE0003992,"Cytochrome c oxidase subunit 7C, mitochondrial",Humans,X16560,P15954,DB02659,1
BE0003993,"Cytochrome c oxidase subunit 8A, mitochondrial",Humans,BC063025,P10176,DB02659,1
BE0003994,"Cytochrome c oxidase subunit 6A2, mitochondrial",Humans,M83308,Q02221,DB02659,1
BE0003995,Cytochrome c oxidase subunit 6B1,Humans,X13923,P14854,DB02659,1
BE0003996,"Cytochrome c oxidase subunit 7A1, mitochondrial",Humans,M83186,P24310,DB02659,1
BE0003999,Ferrochelatase,Humans,BX571744,Q7KZA3,DB02659,1
BE0005788,G-protein coupled bile acid receptor 1,Humans,U68233,Q8TDU6,DB02659; DB03619; DB06777,3
BE0003362,"NAD-dependent protein deacylase sirtuin-5, mitochondrial",Humans,AF083110,Q9NXA8,DB02701,1
BE0001241,ADP-ribosyl cyclase 2,Humans,D21878,Q10588,DB02701,1
BE0001209,Casein kinase II subunit alpha,Humans,J02853,P68400,DB02709; DB12010,2
BE0000309,Arachidonate 15-lipoxygenase,Humans,M23892,P16050,DB02709,1
BE0008985,Phosphatidylinositol 4-kinase type 2-beta,Humans,D16354,Q8TCG2,DB02709,1
BE0008988,Integrin alpha-5,Humans,D16354,P08648,DB02709,1
BE0000878,Alpha-synuclein,Humans,L08850,P37840,DB02709,1
BE0005467,C-type lectin domain family 14 member A,Humans,U25341,Q86T13,DB02709,1
BE0001057,"Solute carrier family 2, facilitated glucose transporter member 1",Humans,K03195,P11166,DB02709,1
BE0009095,Far upstream element-binding protein 2,Humans,M63167,Q92945,DB02709,1
BE0004442,tRNA-splicing ligase RtcB homolog,Humans,U70660,Q9Y3I0,DB02772,1
BE0002101,"Actin, alpha skeletal muscle",Humans,J00068,P68133,DB02772,1
BE0000395,Taste receptor type 1 member 2,Humans,AF458154,Q8TE23,DB02772,1
BE0001432,Ganglioside GM2 activator,Humans,M76477,P17900,DB03017,1
BE0004019,Hepatocyte nuclear factor 4-alpha,Humans,X87870,P41235,DB03017,1
BE0004020,Very low-density lipoprotein receptor,Humans,L20470,P98155,DB03017,1
BE0001854,Glycolipid transfer protein,Humans,AF209704,Q9NZD2,DB03017; DB04224; DB04465,3
BE0000994,Lactotransferrin,Humans,X53961,P02788,DB03017; DB04743; DB08439,3
BE0003266,Complement component C8 gamma chain,Humans,M17263,P07360,DB03017; DB04272; DB14487; DB14533,4
BE0004022,Group IID secretory phospholipase A2,Humans,AF112982,Q9UNK4,DB03017; DB03193,2
BE0004465,Ig lambda-1 chain C regions,Humans,M18785,P0CG04,DB03088,1
BE0002939,Ig lambda chain V-II region MGC,Humans,M18785,P01709,DB03088,1
BE0004464,Trefoil factor 2,Humans,M18785,Q03403,DB03088,1
BE0003872,Disintegrin and metalloproteinase domain-containing protein 28,Humans,AF137334,Q9UKQ2,DB03088,1
BE0004492,Keratin-associated protein 5-2,Humans,AF051831,Q701N4,DB03088,1
BE0004439,Orexin,Humans,AF051831,O43612,DB03088,1
BE0002941,C-C motif chemokine 8,Humans,Y10802,P80075,DB03088,1
BE0004457,Alpha-amylase 2B,Humans,Y10802,P19961,DB03088,1
BE0001181,Angiogenin,Humans,M11567,P03950,DB03088; DB04272,2
BE0001671,Alpha-amylase 1,Humans,M18786,P04745,DB03088,1
BE0002364,NADPH--cytochrome P450 reductase,Humans,S90469,P16435,DB03147; DB03247,2
BE0001921,"Glutaryl-CoA dehydrogenase, mitochondrial",Humans,U69141,Q92947,DB03147,1
BE0001745,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",Humans,M91432,P11310,DB03147,1
BE0004141,D-amino-acid oxidase,Humans,X13227,P14920,DB03147; DB03793,2
BE0004566,L-amino-acid oxidase,Humans,M26393,Q96RQ9,DB03147; DB04272,2
BE0004574,ERO1-like protein beta,Humans,AE014299,Q86YB8,DB03147,1
BE0000397,"Isovaleryl-CoA dehydrogenase, mitochondrial",Humans,M34192,P26440,DB03147,1
BE0000960,Dihydropyrimidine dehydrogenase [NADP(+)],Humans,U09178,Q12882,DB03147; DB03247; DB09257; DB09327,4
BE0000605,"Isobutyryl-CoA dehydrogenase, mitochondrial",Humans,AF126245,Q9UKU7,DB03147,1
BE0000965,"Apoptosis-inducing factor 1, mitochondrial",Humans,AF100928,O95831,DB03147,1
BE0004507,NADH-cytochrome b5 reductase 1,Humans,AJ236923,Q9UHQ9,DB03147,1
BE0004480,"NADPH:adrenodoxin oxidoreductase, mitochondrial",Humans,S62734,P22570,DB03147,1
BE0004135,Peroxisomal acyl-coenzyme A oxidase 1,Humans,U07866,Q15067,DB03147,1
BE0004580,FAD-linked sulfhydryl oxidase ALR,Humans,M10123,P55789,DB03147,1
BE0004614,Ribosomal protein S6 kinase alpha-4,Humans,U08996,O75676,DB03247,1
BE0004577,Hydroxyacid oxidase 2,Humans,L48616,Q9NYQ3,DB03247,1
BE0003043,Phosphopantothenoylcysteine decarboxylase,Humans,AY358848,Q96CD2,DB03247,1
BE0003766,Hydroxyacid oxidase 1,Humans,AF244134,Q9UJM8,DB03247,1
BE0004105,Serine/threonine-protein kinase Sgk1,Humans,Y10032,O00141,DB03247,1
BE0002467,Protein disulfide-isomerase,Humans,X05130,P07237,DB03615; DB14487; DB14533,3
BE0004053,Elongation factor Tu GTP-binding domain-containing protein 1,Humans,AK023181,Q7Z2Z2,DB03619,1
BE0001746,Soluble calcium-activated nucleotidase 1,Humans,AF328554,Q8WVQ1,DB03754,1
BE0003175,Endonuclease 8-like 1,Humans,AB079068,Q96FI4,DB03754; DB14488; DB14489; DB14490; DB14491; DB14501,6
BE0004510,Decorin,Humans,AE000512,P07585,DB03754,1
BE0005540,Sterol regulatory element-binding protein 1,Humans,U38480,P36956,DB03756,1
BE0001658,Ribonuclease UK114,Humans,X95384,P52758,DB03793,1
BE0001710,Ras-related protein Rab-9A,Humans,U44103,P51151,DB03793,1
BE0003957,Glycodelin,Humans,J04129,P09466,DB03796,1
BE0003179,Hepatocyte nuclear factor 4-gamma,Humans,Z49826,Q14541,DB03796,1
BE0003181,Trafficking protein particle complex subunit 3,Humans,AJ224335,O43617,DB03796,1
BE0004538,Palmitoyl-protein thioesterase 1,Humans,AL096881,P50897,DB03796,1
BE0004171,Myelin P2 protein,Humans,X62167,P02689,DB03796; DB04224,2
BE0003601,Alpha-lactalbumin,Humans,X62167,P00709,DB03796,1
BE0004463,Serpin B3,Humans,D13515,P29508,DB03929,1
BE0001687,Bis(5'-adenosyl)-triphosphatase,Humans,U46922,P49789,DB04173,1
BE0001156,E3 ubiquitin-protein ligase XIAP,Humans,U45880,P98170,DB04209,1
BE0005300,cGMP-gated cation channel alpha-1,Humans,U45880,P29973,DB04209,1
BE0001855,Macrophage migration inhibitory factor,Humans,M25639,P14174,DB04272,1
BE0004551,Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1,Humans,M25639,Q9GZU7,DB04272,1
BE0004625,Hepatocyte growth factor-regulated tyrosine kinase substrate,Humans,D01045,O14964,DB04272,1
BE0003257,Carboxypeptidase B,Humans,M81057,P15086,DB04272,1
BE0004434,U6 snRNA-associated Sm-like protein LSm6,Humans,U00096,P62312,DB04272,1
BE0003262,Pleckstrin homology domain-containing family A member 1,Humans,AF286160,Q9HB21,DB04272,1
BE0001480,Uridine-cytidine kinase 2,Humans,D78335,Q9BZX2,DB04272,1
BE0000999,Tumor necrosis factor ligand superfamily member 13B,Humans,AF136293,Q9Y275,DB04272,1
BE0004443,Inosine triphosphate pyrophosphatase,Humans,J04795,Q9BY32,DB04272,1
BE0004459,"Citrate synthase, mitochondrial",Humans,J04795,O75390,DB04272,1
BE0001541,Heparan sulfate glucosamine 3-O-sulfotransferase 3A1,Humans,AF105376,Q9Y663,DB04272,1
BE0000908,Eosinophil cationic protein,Humans,X15161,P12724,DB04272,1
BE0004501,Glycosyltransferase 6 domain-containing protein 1,Humans,X06173,Q7Z4J2,DB04465,1
BE0001353,Galectin-3,Humans,M57710,P17931,DB04465,1
BE0004545,Nuclear receptor ROR-alpha,Humans,M22246,P35398,DB04540,1
BE0009096,C-type lectin domain family 4 member E,Humans,J03258,Q9ULY5,DB04540,1
BE0003404,Aurora kinase B,Humans,AF008552,Q96GD4,DB04703; DB12010,2
BE0003549,Cytochrome P450 2B6,Humans,M29874,P20813,DB04794,1
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,S55985,O60656,DB04824,1
BE0004946,"Myosin light chain kinase 2, skeletal/cardiac muscle",Humans,J04046,Q9H1R3,DB04825; DB12010,2
BE0000911,C-C chemokine receptor type 5,Humans,X91492,P51681,DB04835,1
BE0001415,Tubulin beta-3 chain,Humans,U47634,Q13509,DB04845,1
BE0003833,60S ribosomal protein L3,Humans,X73460,P39023,DB04865; DB09092,2
BE0002397,Furin,Humans,X17094,P09958,DB04951,1
BE0002399,Potassium voltage-gated channel subfamily KQT member 4,Humans,AF105202,P56696,DB04953,1
BE0002400,Potassium voltage-gated channel subfamily KQT member 5,Humans,AF249278,Q9NR82,DB04953,1
BE0002417,Protein kinase C delta type,Humans,L07860,Q05655,DB05013; DB12010,2
BE0008667,Histone deacetylase,Humans,U50079,Q13547,DB05015; DB06603,2
BE0002422,Alpha-galactosidase A,Humans,X05790,P06280,DB05018,1
BE0000870,Dual specificity mitogen-activated protein kinase kinase 1,Humans,L05624,Q02750,DB05239; DB06616; DB08911,3
BE0003813,"V-type proton ATPase subunit B, brain isoform",Humans,M60346,P21281,DB05260,1
BE0004731,Protein-tyrosine kinase 6,Humans,X00588,Q13882,DB05294; DB12010,2
BE0000619,Potassium-transporting ATPase subunit beta,Humans,M75110,P51164,DB05351,1
BE0003374,Macrophage erythroblast attacher,Humans,AK001088,Q7L5Y9,DB05389,1
BE0003375,Scavenger receptor cysteine-rich type 1 protein M130,Humans,BC051281,Q86VB7,DB05389,1
BE0004839,NAPQI (N-acetyl-p-benzoquinone imine),Humans,-,-,DB06151,1
BE0000385,Interferon alpha/beta receptor 2,Humans,L42243,P48551,DB06152,1
BE0000629,Hemoglobin subunit beta,Humans,U01317,P68871,DB06154; DB14487; DB14533,3
BE0009339,Free radicals,Humans,-,-,DB06154; DB06755; DB13257; DB13501,4
BE0005802,G-protein coupled receptor 55,Humans,X54937,Q9Y2T6,DB06155; DB09061,2
BE0003523,Histone deacetylase 4,Humans,AF132607,P56524,DB06176; DB14487; DB14533,3
BE0003440,Thrombopoietin receptor,Humans,M90102,P40238,DB06210; DB11995; DB13125,3
BE0004717,Potassium voltage-gated channel subfamily A member 5,Humans,M77235,P22460,DB06217; DB11633,2
BE0004753,Sodium/glucose cotransporter 2,Humans,AF369229,P31639,DB06292; DB08907; DB09038; DB11827,4
BE0002133,Fibroblast growth factor receptor 3,Humans,M58051,P22607,DB06589; DB08901; DB09078; DB09079; DB12010; DB12147,6
BE0001341,Tyrosine-protein kinase ITK/TSK,Humans,D13720,Q08881,DB06589; DB12010,2
BE0004714,SH2B adapter protein 3,Humans,M13361,Q9UQQ2,DB06589,1
BE0001424,Tyrosine-protein kinase HCK,Humans,M16591,P08631,DB06616; DB12010,2
BE0001072,Cyclin-dependent kinase 2,Humans,AB012305,P24941,DB06616,1
BE0004744,Dual specificity mitogen-activated protein kinase kinase 2,Humans,L05624,P36507,DB06616; DB08911; DB11967; DB12010,4
BE0004745,Mitogen-activated protein kinase kinase kinase 2,Humans,L05624,Q9Y2U5,DB06616; DB12010,2
BE0004384,Calcium/calmodulin-dependent protein kinase type II subunit gamma,Humans,BC034044,Q13555,DB06616; DB12010,2
BE0004817,Calcium ions,Humans,-,-,DB06689,1
BE0004672,Coagulation factor XII,Humans,-,P00748,DB06689; DB14487; DB14533,3
BE0004824,Tyrosine,Humans,-,-,DB06715,1
BE0004844,Stanozolol Binding Protein (STBP),Humans,-,-,DB06718,1
BE0004843,Low-affinity glucocorticoid-binding protein (LAGS),Humans,-,-,DB06718,1
BE0009007,Prohibitin-2,Humans,AJ277028,Q99623,DB06774,1
BE0004671,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",Humans,AJ277028,P31327,DB06775,1
BE0001111,Cytochrome P450 1B1,Humans,U03688,Q16678,DB07776,1
BE0003862,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 1, mitochondrial",Humans,L42450,Q15118,DB08809,1
BE0001113,CD44 antigen,Humans,M24915,P16070,DB08818,1
BE0001085,Intercellular adhesion molecule 1,Humans,X06990,P05362,DB08818,1
BE0004702,Hyaluronan mediated motility receptor,Humans,X06990,O75330,DB08818,1
BE0004512,Neurocan core protein,Humans,X06990,O14594,DB08818,1
BE0004606,Versican core protein,Humans,X06990,P13611,DB08818,1
BE0004930,"Complement component 1 Q subcomponent-binding protein, mitochondrial",Humans,X06990,Q07021,DB08818,1
BE0004933,Hyaluronan and proteoglycan link protein 1,Humans,X06990,P10915,DB08818,1
BE0004935,Hyaluronan and proteoglycan link protein 3,Humans,X06990,Q96S86,DB08818,1
BE0004936,Hyaluronan and proteoglycan link protein 4,Humans,X06990,Q86UW8,DB08818,1
BE0004940,Hyaluronan-binding protein 2,Humans,X06990,Q14520,DB08818,1
BE0004944,Layilin,Humans,X06990,Q6UX15,DB08818,1
BE0004948,Stabilin-2,Humans,X06990,Q8WWQ8,DB08818,1
BE0004942,Interphotoreceptor matrix proteoglycan 2,Humans,X06990,Q9BZV3,DB08818,1
BE0004943,Intracellular hyaluronan-binding protein 4,Humans,X06990,Q5JVS0,DB08818,1
BE0000232,Microsomal triglyceride transfer protein large subunit,Humans,X75500,P55157,DB08827,1
BE0000359,ALK tyrosine kinase receptor,Humans,U62540,Q9UM73,DB08865; DB09063; DB11363; DB12010; DB12130; DB12141; DB12267,7
BE0000915,Hepatocyte growth factor receptor,Humans,J02958,P08581,DB08865; DB08875; DB12010; DB12267,4
BE0002432,Sphingosine 1-phosphate receptor 5,Humans,AF331840,Q9H228,DB08868; DB12371,2
BE0004145,Tyrosine-protein kinase JAK1,Humans,-,P23458,DB08877; DB08895; DB11817; DB12010,4
BE0002408,Tyrosine-protein kinase JAK2,Humans,AF058925,O60674,DB08877; DB08895; DB11817; DB12010,4
BE0004739,Proteasome subunit beta type-8,Humans,D29011,P28062,DB08889,1
BE0004737,Proteasome subunit beta type-9,Humans,D00761,P28065,DB08889,1
BE0002349,Proteasome subunit beta type-2,Humans,D26599,P49721,DB08889,1
BE0004738,Proteasome subunit beta type-10,Humans,D26599,P40306,DB08889,1
BE0003493,Tyrosine-protein kinase JAK3,Humans,U57096,P52333,DB08895; DB11817; DB12010,3
BE0004146,Non-receptor tyrosine-protein kinase TYK2,Humans,X54637,P29597,DB08895; DB12010,2
BE0004741,Discoidin domain-containing receptor 2,Humans,L06139,Q16832,DB08896; DB12010,2
BE0003390,Mitogen-activated protein kinase 11,Humans,U53442,Q15759,DB08896,1
BE0001203,Fibroblast growth factor receptor 4,Humans,X57205,P22455,DB08901; DB09078; DB12147,3
BE0004756,Kelch-like ECH-associated protein 1,Humans,M16801,Q14145,DB08908,1
BE0005551,Transcription factor p65,Humans,M16801,Q04206,DB08908,1
BE0004757,Serine/threonine-protein kinase SIK1,Humans,X03484,P57059,DB08912; DB12010,2
BE0004758,Serine/threonine-protein kinase Nek11,Humans,X03484,Q8NG66,DB08912; DB12010,2
BE0004759,LIM domain kinase 1,Humans,X03484,P53667,DB08912; DB12010,2
BE0004772,Receptor tyrosine-protein kinase erbB-4,Humans,M11767,Q15303,DB08916; DB12010; DB12267,3
BE0000928,Proteinase-activated receptor 1,Humans,M62424,P25116,DB09030,1
BE0005864,Orexin receptor type 1,Humans,S80335,O43613,DB09034,1
BE0005865,Orexin receptor type 2,Humans,S80335,O43614,DB09034,1
BE0008633,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta isoform (P110δ)",Humans,-,-,DB09054,1
BE0000773,Vasopressin V1b receptor,Humans,D31833,P47901,DB09059,1
BE0009153,G-protein coupled receptor 12,Humans,X74328,P47775,DB09061,1
BE0002304,N-arachidonyl glycine receptor,Humans,L42324,Q14330,DB09061,1
BE0009158,Transient receptor potential cation channel subfamily V member 2,Humans,AY090109,Q9Y5S1,DB09061,1
BE0009159,Transient receptor potential cation channel subfamily V member 4,Humans,AJ487035,Q9HBA0,DB09061,1
BE0002468,Voltage-dependent anion-selective channel protein 1,Humans,L06132,P21796,DB09061,1
BE0008636,solute carrier family 6 member 2,Humans,-,-,DB09068; DB13931,2
BE0004521,"3-ketoacyl-CoA thiolase, peroxisomal",Humans,-,P09110,DB09069,1
BE0002216,Cyclin-dependent kinase 4,Humans,M14505,P11802,DB09073; DB11730; DB12001; DB12010,4
BE0002212,Cyclin-dependent kinase 6,Humans,X66365,Q00534,DB09073; DB11730; DB12001,3
BE0003798,Poly [ADP-ribose] polymerase 2,Humans,AJ236912,Q9UGN5,DB09074; DB11760; DB11793; DB12332,4
BE0004049,Poly [ADP-ribose] polymerase 3,Humans,Y16836,Q9Y6F1,DB09074; DB12332,2
BE0008625,Platelet derived growth factor receptor alpha,Humans,-,-,DB09078; DB09079,2
BE0008626,RET,Humans,-,-,DB09078,1
BE0008628,Platelet derived growth factor receptor beta,Humans,-,-,DB09079,1
BE0004631,Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2,Humans,Y00106,Q9UL51,DB09083,1
BE0005295,Ryanodine receptor 2,Humans,J05200,Q92736,DB09085,1
BE0008716,Voltage-dependent T-type calcium channel,Humans,AF134986,O43497,DB09089; DB09238,2
BE0005793,P2X purinoceptor 4,Humans,X13794,Q99571,DB09119; DB14575,2
BE0003732,Adenylate cyclase type 2,Humans,AF410885,Q08462,DB09121,1
BE0003733,Adenylate cyclase type 5,Humans,AF497517,O95622,DB09121,1
BE0000033,Insulin receptor,Humans,M10051,P06213,DB09129; DB12010; DB12267,3
BE0008992,Cystatin-B,Humans,M11228,P04080,DB09131,1
BE0004961,Hydroxyapatite,Humans,-,-,DB09165,1
BE0008720,Amorphous calcium phosphate,Humans,-,-,DB09165,1
BE0008644,Neurokinin-1 Receptor (NK1R),Humans,-,-,DB09291; DB14019,2
BE0000266,Neprilysin,Humans,X07166,P08473,DB09292,1
BE0009333,Thyroxine 5-deiodinase,Humans,M15036,P55073,DB09333,1
BE0002193,Thymidine phosphorylase,Humans,M63193,P19971,DB09343,1
BE0003510,Bcl-2-like protein 1,Humans,BC019307,Q07817,DB09401,1
BE0003511,Induced myeloid leukemia cell differentiation protein Mcl-1,Humans,AF118278,Q07820,DB09401,1
BE0009346,Sodium/iodide cotransporter,Humans,D13515,Q92911,DB09418,1
BE0008659,Thyrotropin Releasing Hormone Receptor,Humans,D13515,P34981,DB09421,1
BE0004525,V-type proton ATPase subunit C 1,Humans,AB006590,P21283,DB09552,1
BE0008691,Calcium and integrin-binding protein 1,Humans,M32294,Q99828,DB11093; DB11348; DB14481,3
BE0005812,Programmed cell death protein 6,Humans,M32294,O75340,DB11093; DB11348; DB14481; DB14487; DB14533,5
BE0008692,Sorcin,Humans,M32294,P30626,DB11093; DB11348; DB14481,3
BE0008693,Calcineurin B homologous protein 1,Humans,M32294,Q99653,DB11093; DB11348; DB14481,3
BE0002145,SPARC,Humans,Y00755,P09486,DB11093; DB11348; DB14481,3
BE0001011,Calnexin,Humans,L10284,P27824,DB11093; DB11348; DB14481,3
BE0008694,Fibrillin-2,Humans,L10284,P35556,DB11093; DB11348; DB14481,3
BE0008695,Calsequestrin-2,Humans,M59488,O14958,DB11093; DB11348; DB14481,3
BE0005259,Regucalcin,Humans,M59488,Q15493,DB11093; DB11348; DB14481,3
BE0008696,Peflin,Humans,M59488,Q9UBV8,DB11093; DB11348; DB14481,3
BE0002950,Protein S100-A6,Humans,M14300,P06703,DB11093; DB11348; DB14481,3
BE0008697,Translationally-controlled tumor protein,Humans,M14300,P13693,DB11093; DB11348; DB14481,3
BE0008698,Calcium and integrin-binding family member 2,Humans,M14300,O75838,DB11093; DB11348; DB14481,3
BE0008699,Calsequestrin-1,Humans,X99920,P31415,DB11093; DB11348; DB13800; DB14481,4
BE0008700,Nucleobindin-1,Humans,X99920,Q02818,DB11093; DB11348; DB14481,3
BE0008701,Nucleobindin-2,Humans,X99920,P80303,DB11093; DB11348; DB14481,3
BE0008702,Fibrillin-3,Humans,J04046,Q75N90,DB11093; DB11348; DB14481,3
BE0008703,Grancalcin,Humans,J04046,P28676,DB11093; DB11348; DB14481,3
BE0008704,Calcium-dependent secretion activator 1,Humans,J04046,Q9ULU8,DB11093; DB11348; DB14481,3
BE0008705,Calmodulin-2,Humans,J04046,P0DP24,DB11093; DB11348; DB14481,3
BE0008706,Calmodulin-3,Humans,J04046,P0DP25,DB11093; DB11348; DB14481,3
BE0008707,Protein S100-A16,Humans,J04046,Q96FQ6,DB11093; DB11348; DB14481,3
BE0008708,Calretinin,Humans,J04046,P22676,DB11093; DB11348; DB13800; DB14481,4
BE0008709,Calcyphosin,Humans,J04046,Q13938,DB11093; DB11348; DB14481,3
BE0008710,Calcium-dependent secretion activator 2,Humans,J04046,Q86UW7,DB11093; DB11348; DB14481,3
BE0008711,Calreticulin-3,Humans,J04046,Q96L12,DB11093; DB11348; DB14481,3
BE0005274,Neurexin-1,Humans,J04046,Q9ULB1,DB11093; DB11348; DB14481,3
BE0004557,Neuronal calcium sensor 1,Humans,J04046,P62166,DB11093; DB11348; DB14481,3
BE0004791,Pepsin,Humans,-,-,DB11098,1
BE0005562,G-protein coupled receptor 35,Humans,BX571856,Q9HC97,DB11156,1
BE0009063,"Keratin, type II cytoskeletal 2 epidermal",Humans,X52068,P35908,DB11157; DB14487; DB14533,3
BE0003789,C-Jun-amino-terminal kinase-interacting protein 1,Humans,AF074091,Q9UQF2,DB11157,1
BE0009373,Skin epithelial cells,Humans,-,-,DB11185; DB12328,2
BE0009546,Sweat ducts,Humans,-,-,DB11200,1
BE0009547,Blood vessels,Humans,-,-,DB11201,1
BE0001035,Protein-glutamine gamma-glutamyltransferase 2,Humans,M55153,P21980,DB11254,1
BE0004862,Serotonin Receptors,Humans,M28269,P08908,DB11273; DB12141; DB13345,3
BE0009376,Dopamine receptor,Humans,X55760,P21728,DB11275; DB13345,2
BE0001161,Endothelial protein C receptor,Humans,L35545,Q9UNN8,DB11328,1
BE0005561,Platelet-activating factor receptor,Humans,-,P25105,DB11614,1
BE0005190,G protein-activated inward rectifier potassium channel 3,Humans,U24660,Q92806,DB11633,1
BE0000337,Transthyretin,Humans,K02091,P02766,DB11644; DB14487; DB14533,3
BE0003639,Multidrug resistance-associated protein 5,Humans,AF104942,O15440,DB11672,1
BE0004281,Elongation factor 2,Humans,X51466,P13639,DB11823,1
BE0003394,Brain-derived neurotrophic factor,Humans,M37762,P23560,DB11823,1
BE0001315,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform",Humans,X83368,P48736,DB11952; DB12010,2
BE0000918,Interleukin-6,Humans,X04430,P05231,DB11967,1
BE0003430,Mitogen-activated protein kinase kinase kinase 1,Humans,AF042838,Q13233,DB11967; DB12010,2
BE0003781,Oxysterols receptor LXR-alpha,Humans,U22662,Q13133,DB11994,1
BE0001598,Oxysterols receptor LXR-beta,Humans,U07132,P55055,DB11994,1
BE0004866,CYP3A,Humans,M18907,P08684,DB11994,1
BE0003533,Cytochrome P450 2E1,Humans,J02625,P05181,DB11994,1
BE0002793,Cytochrome P450 2C9,Humans,AY341248,P11712,DB11994,1
BE0002363,Cytochrome P450 2D6,Humans,M20403,P10635,DB11994,1
BE0001316,Tyrosine-protein kinase SYK,Humans,Z29630,P43405,DB12010,1
BE0001204,Equilibrative nucleoside transporter 1,Humans,U81375,Q99808,DB12010,1
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,M57899,P22309,DB12010,1
BE0001646,Cathepsin S,Humans,S93414,P25774,DB12010,1
BE0002135,Cathepsin L1,Humans,X12451,P07711,DB12010,1
BE0009380,Ribosomal protein S6 kinase alpha-6,Humans,X16416,Q9UK32,DB12010,1
BE0009381,"Atypical kinase COQ8A, mitochondrial",Humans,X54637,Q8NI60,DB12010,1
BE0009382,Serine/threonine-protein kinase NIM1,Humans,J02958,Q8IY84,DB12010,1
BE0004109,Serine/threonine-protein kinase MST4,Humans,AF231012,Q9P289,DB12010,1
BE0003761,cAMP-dependent protein kinase catalytic subunit alpha,Humans,X07767,P17612,DB12010,1
BE0009383,Serine/threonine-protein kinase 24,Humans,X07767,Q9Y6E0,DB12010,1
BE0009384,Serine/threonine-protein kinase 3,Humans,X07767,Q13188,DB12010,1
BE0009385,Tyrosine-protein kinase Tec,Humans,X07767,P42680,DB12010,1
BE0009386,Serine/threonine-protein kinase 33,Humans,X07767,Q9BYT3,DB12010,1
BE0009387,Serine/threonine-protein kinase 35,Humans,X07767,Q8TDR2,DB12010,1
BE0009388,Serine/threonine-protein kinase 36,Humans,X07767,Q9NRP7,DB12010,1
BE0009389,Serine/threonine-protein kinase 38,Humans,X07767,Q15208,DB12010,1
BE0009390,Serine/threonine-protein kinase 38-like,Humans,X07767,Q9Y2H1,DB12010,1
BE0009391,STE20/SPS1-related proline-alanine-rich protein kinase,Humans,X07767,Q9UEW8,DB12010,1
BE0009392,Serine/threonine-protein kinase TAO1,Humans,X07767,Q7L7X3,DB12010,1
BE0004632,Serine/threonine-protein kinase TAO2,Humans,X07767,Q9UL54,DB12010,1
BE0009393,Serine/threonine-protein kinase TAO3,Humans,X07767,Q9H2K8,DB12010,1
BE0009394,Serine/threonine-protein kinase TBK1,Humans,X07767,Q9UHD2,DB12010,1
BE0009395,Dual specificity testis-specific protein kinase 1,Humans,L06139,Q15569,DB12010,1
BE0003782,TGF-beta receptor type-1,Humans,L11695,P36897,DB12010,1
BE0001861,TGF-beta receptor type-2,Humans,M85079,P37173,DB12010,1
BE0009396,Tyrosine-protein kinase receptor Tie-1,Humans,M85079,P35590,DB12010,1
BE0009397,Serine/threonine-protein kinase tousled-like 1,Humans,M85079,Q9UKI8,DB12010,1
BE0009398,Serine/threonine-protein kinase tousled-like 2,Humans,M85079,Q86UE8,DB12010,1
BE0009399,TRAF2 and NCK-interacting protein kinase,Humans,M85079,Q9UKE5,DB12010,1
BE0009400,Non-receptor tyrosine-protein kinase TNK1,Humans,M85079,Q13470,DB12010,1
BE0000772,Activated CDC42 kinase 1,Humans,L13738,Q07912,DB12010,1
BE0009401,Serine/threonine-protein kinase TNNI3K,Humans,L13738,Q59H18,DB12010,1
BE0009402,Testis-specific serine/threonine-protein kinase 1,Humans,L13738,Q9BXA7,DB12010,1
BE0003791,Dual specificity protein kinase TTK,Humans,M86699,P33981,DB12010,1
BE0009403,Tyrosine-protein kinase TXK,Humans,M86699,P42681,DB12010,1
BE0009404,Tyrosine-protein kinase receptor TYRO3,Humans,M86699,Q06418,DB12010,1
BE0009405,Serine/threonine-protein kinase ULK1,Humans,M86699,O75385,DB12010,1
BE0009406,Serine/threonine-protein kinase ULK2,Humans,M86699,Q8IYT8,DB12010,1
BE0009407,Serine/threonine-protein kinase ULK3,Humans,M86699,Q6PHR2,DB12010,1
BE0003335,Wee1-like protein kinase,Humans,U10564,P30291,DB12010,1
BE0009408,Mitogen-activated protein kinase kinase kinase 19,Humans,M15990,Q56UN5,DB12010,1
BE0001312,Tyrosine-protein kinase ZAP-70,Humans,L05148,P43403,DB12010,1
BE0009409,AP2-associated protein kinase 1,Humans,L05148,Q2M2I8,DB12010,1
BE0000264,Activin receptor type-1,Humans,L02911,Q04771,DB12010,1
