,name,organism,GenBank_ID,UniProt_ID,drugs,drugs_num
BE0004636,Eukaryotic translation initiation factor 2 subunit 3,Humans,X76424,P41091,DB04315,1
BE0004491,Guanine nucleotide-binding protein G(i) subunit alpha-1,Humans,X76424,P63096,DB04315; DB04444,2
BE0004535,ADP-ribosylation factor-like protein 1,Humans,AK023181,P40616,DB04315,1
BE0004559,GTP-binding nuclear protein Ran,Humans,AK023181,P62826,DB04315,1
BE0004485,Ras-related protein Rab-7a,Humans,AK023181,P51149,DB04315,1
BE0004448,Eukaryotic peptide chain release factor GTP-binding subunit ERF3A,Humans,AK023181,P15170,DB04315,1
BE0001190,Transforming protein RhoA,Humans,X05026,P61586,DB04315,1
BE0003277,ADP-ribosylation factor 4,Humans,M36341,P18085,DB04315,1
BE0001035,Protein-glutamine gamma-glutamyltransferase 2,Humans,M55153,P21980,DB04315; DB11254,2
BE0004562,Ras-related protein Ral-A,Humans,AF042377,P11233,DB04315,1
BE0003279,Elongation factor Tu,Thermus aquaticus,X66322,Q01698,DB04315; DB08185,2
BE0004627,ADP-ribosylation factor-like protein 5B,Humans,X66322,Q96KC2,DB04315,1
BE0003280,GTPase (Rab6),Plasmodium falciparum,X92977,Q26000,DB04315,1
BE0003281,Nucleoside diphosphate kinase B,Humans,X58965,P22392,DB04315,1
BE0003282,"GDP-mannose 4,6-dehydratase",Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),U18320,Q51366,DB04315,1
BE0003283,Putative ribosome biogenesis GTPase RsgA,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),AE000512,Q9X242,DB04315,1
BE0004633,GTP-binding protein SAR1b,Humans,AE000512,Q9Y6B6,DB04315,1
BE0003284,ADP-ribosylation factor-like protein 5A,Humans,AF087889,Q9Y689,DB04315,1
BE0001837,Phosphoenolpyruvate carboxylase,Escherichia coli (strain K12),X05903,P00864,DB04317,1
BE0004117,Methionine aminopeptidase 1,Humans,D42084,P53582,DB04324; DB07901; DB07902; DB07903,4
BE0003285,Bacteriorhodopsin,Nostoc sp. (strain PCC 7120 / UTEX 2576),BA000019,Q8YSC4,DB04327,1
BE0005530,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",Humans,L35545,P60484,DB04327,1
BE0001759,3-phosphoshikimate 1-carboxyvinyltransferase,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),AF169483,Q9S400,DB04328; DB04539,2
BE0001685,Regulatory protein E2,Human papillomavirus type 11,M14119,P04015,DB04330,1
BE0003286,IAG-nucleoside hydrolase,Trypanosoma vivax,AF311701,Q9GPQ4,DB04335; DB04546,2
BE0001761,Isocitrate lyase,Mycobacterium tuberculosis,X74547,P9WKK7,DB04343,1
BE0001689,Putative regulator of ribonuclease activity,Mycobacterium tuberculosis,X74547,P9WGY3,DB04343,1
BE0003287,Autoinducer 2-binding protein LsrB,Salmonella typhi,AL627279,Q8Z2X8,DB04346,1
BE0001690,3-dehydroquinate dehydratase,Staphylococcus aureus (strain MRSA252),BX571856,Q6GII7,DB04347,1
BE0004523,Bile salt-activated lipase,Humans,AJ001493,P19835,DB04348,1
BE0001951,Aconitate hydratase 2,Escherichia coli (strain K12),U00096,P36683,DB04351,1
BE0001824,Dual specificity protein kinase CLK1,Humans,L29219,P49759,DB04367; DB06376; DB08691; DB12010,4
BE0002417,Protein kinase C delta type,Humans,L07860,Q05655,DB04376; DB05013; DB12010,3
BE0001602,Allantoate amidohydrolase,Escherichia coli (strain K12),U89279,P77425,DB04380,1
BE0003288,Xanthan lyase,Bacillus sp. (strain GL1),AB037178,Q9AQS0,DB04386; DB04596; DB04597,3
BE0001774,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,Helicobacter pylori (strain ATCC 700392 / 26695),AE000511,O24990,DB04393; DB08604,2
BE0003289,ATP-dependent protease ATPase subunit HslU,Shigella flexneri,AE005674,P0A6H7,DB04395,1
BE0004549,Ephrin type-B receptor 2,Humans,AE005674,P29323,DB04395; DB12010,2
BE0003111,TrwB,Escherichia coli,X63150,Q04230,DB04395,1
BE0004572,Transitional endoplasmic reticulum ATPase,Humans,M28668,P55072,DB04395; DB12695,2
BE0004624,Transient receptor potential cation channel subfamily M member 7,Humans,M28668,Q96QT4,DB04395; DB04447,2
BE0004554,T-complex protein 1 subunit gamma,Humans,X90840,P49368,DB04395; DB11638,2
BE0003290,Rod shape-determining protein MreB,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),AE000512,Q9WZ57,DB04395,1
BE0003291,Chaperone protein ClpB,Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579),AB012390,Q9RA63,DB04395,1
BE0003292,Type II secretion system protein E,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),M96172,P37093,DB04395,1
BE0003293,Sensor protein PhoQ,Escherichia coli (strain K12),D90393,P23837,DB04395,1
BE0003294,DNA topoisomerase 4 subunit B,Escherichia coli (strain K12),U28377,P20083,DB04395,1
BE0003295,Galactokinase,Humans,U26401,P51570,DB04395,1
BE0003084,Protein RecA,Shigella flexneri,X55553,P0A7G9,DB04395,1
BE0002412,DNA repair protein RAD51 homolog 1,Humans,D13804,Q06609,DB04395; DB12742,2
BE0003296,Potassium-transporting ATPase B chain,Escherichia coli (strain K12),K02670,P03960,DB04395,1
BE0002079,Osmolarity sensor protein EnvZ,Escherichia coli (strain K12),U18997,P0AEJ4,DB04395,1
BE0004622,Kinesin-like protein KIF2C,Humans,Z11831,Q99661,DB04395,1
BE0003931,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4",Humans,D49818,Q16877,DB04395; DB04493,2
BE0001858,Aminoglycoside 3'-phosphotransferase,Enterococcus faecalis,V01547,P0A3Y5,DB04395,1
BE0001939,Lactose permease,Escherichia coli (strain K12),J01636,P02920,DB04396,1
BE0003297,NimA-related protein,Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422),AE000513,Q9RW27,DB04398,1
BE0004555,Pterin-4-alpha-carbinolamine dehydratase,Humans,Y00414,P61457,DB04400,1
BE0001582,Gamma-aminobutyraldehyde dehydrogenase,Escherichia coli (strain K12),U00096,P77674,DB04401,1
BE0001841,Neocarzinostatin,Streptomyces malayensis,AB012305,P0A3S0,DB04408,1
BE0001941,Sensor histidine kinase CitA,Klebsiella pneumoniae,U31464,P52687,DB04414; DB04494,2
BE0003309,Parathyroid hormone,Humans,V00597,P01270,DB04419; DB05883,2
BE0004514,Hepatocyte nuclear factor 1-alpha,Humans,V00597,P20823,DB04419,1
BE0001620,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),AE000512,Q9X112,DB04422; DB04481,2
BE0003310,5-methyltetrahydrofolate S-homocysteine methyltransferase,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),AE000512,Q9WYA5,DB04422,1
BE0003365,Thymidine kinase,HHV-3,M36160,P0C0E6,DB04438,1
BE0001664,4-alpha-glucanotransferase,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),AE000512,P80099,DB04439,1
BE0004489,Myosin-11,Humans,AF070416,P35749,DB04444,1
BE0003311,50S ribosomal protein L27,Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579),AP008226,P60493,DB04447,1
BE0003312,Organic hydroperoxide resistance protein,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),AE004091,Q9HZZ3,DB04447,1
BE0003164,Unsaturated glucuronyl hydrolase,Bacillus sp. (strain GL1),AB019619,Q9RC92,DB04447,1
BE0003313,Cyclic pyranopterin monophosphate synthase,Staphylococcus aureus (strain MW2),BA000033,P65389,DB04447,1
BE0003314,C protein alpha-antigen,Streptococcus agalactiae serotype Ia (strain ATCC 27591 / A909 / CDC SS700),M97256,Q02192,DB04447,1
BE0000170,Mitochondrial peptide methionine sulfoxide reductase,Humans,AJ242973,Q9UJ68,DB04447,1
BE0003315,Chaperone protein TorD,Shewanella massilia,AJ006085,O87949,DB04447,1
BE0003316,Axin-1,Humans,AE006463,O15169,DB04447,1
BE0004132,NADPH:ferredoxin reductase,Rhodobacter capsulatus,AF232063,Q9L6V3,DB04450,1
BE0004133,Acyl carrier protein,Escherichia coli (strain K12),M84991,P0A6A8,DB04450; DB08404; DB08405,3
BE0004134,Biotin biosynthesis cytochrome P450,Bacillus subtilis (strain 168),U51868,P53554,DB04450,1
BE0001738,Glutamate--cysteine ligase,Escherichia coli (strain K12),X03954,P0A6W9,DB04464,1
BE0002769,"Putative ATP-dependent Clp protease proteolytic subunit, mitochondrial",Humans,Z50853,Q16740,DB04464,1
BE0004072,Geranylgeranyl transferase type-2 subunit alpha,Humans,Y08200,Q92696,DB04464; DB07780; DB07841,3
BE0004073,Geranylgeranyl transferase type-2 subunit beta,Humans,U49245,P53611,DB04464; DB07780; DB07841,3
BE0003921,Light-harvesting protein B-800/820 alpha chain,Rhodopseudomonas acidophila,X03915,P35089,DB04464,1
BE0003922,Light-harvesting protein B-800/820 beta chain,Rhodopseudomonas acidophila,X03915,P35094,DB04464,1
BE0004082,"HLA class I histocompatibility antigen, B-27 alpha chain",Humans,L38504,P03989,DB04464; DB11294,2
BE0003815,Respiratory nitrate reductase 1 alpha chain,Escherichia coli (strain K12),X16181,P09152,DB04464; DB07349,2
BE0003816,Respiratory nitrate reductase 1 beta chain,Escherichia coli (strain K12),M20147,P11349,DB04464; DB07349,2
BE0003817,Respiratory nitrate reductase 1 gamma chain,Escherichia coli (strain K12),M20147,P11350,DB04464; DB07349,2
BE0004083,Protein S100-G,Humans,X65869,P29377,DB04464,1
BE0004084,Rubredoxin,Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / NCIMB 8303),M28848,P00269,DB04464,1
BE0004085,Methionyl-tRNA formyltransferase,Escherichia coli (strain K12),X63666,P23882,DB04464,1
BE0004086,Delta-hemolysin,Staphylococcus aureus,X52543,P0C1V1,DB04464,1
BE0004087,Polyubiquitin-C,Humans,X52543,P0CG48,DB04464,1
BE0004088,AtpH,Arthrospira platensis HN01,EF520738,A5HEI4,DB04464,1
BE0004089,Probable L-ascorbate-6-phosphate lactonase UlaG,Escherichia coli (strain K12),U14003,P39300,DB04464,1
BE0004090,Immunoglobulin G-binding protein G,Streptococcus sp. group G,X06173,P19909,DB04464,1
BE0003318,Halohydrin dehalogenase,Agrobacterium tumefaciens,AF397296,Q93D82,DB04472; DB04499; DB04777,3
BE0004333,Galectin-9,Humans,Z49107,O00182,DB04472,1
BE0001569,Genome polyprotein,,X54319,P27914,DB04473,1
BE0002813,Genome polyprotein,DENV-3,M93130,P27915,DB04473,1
BE0001714,3-deoxy-manno-octulosonate cytidylyltransferase,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),L42023,P44490,DB04482,1
BE0000934,C-X-C motif chemokine 10,Humans,X02530,P02778,DB04487; DB06116; DB11338,3
BE0004568,Carboxypeptidase D,Humans,X05109,O75976,DB04489,1
BE0003305,Esterase EstB,Pseudomonas marginata,U33634,Q9KX40,DB04491,1
BE0001611,Bifunctional PGK/TIM,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),X75437,P36204,DB04510,1
BE0000656,"Troponin I, cardiac muscle",Humans,X54163,P19429,DB04513,1
BE0001758,Porphobilinogen deaminase,Escherichia coli (strain K12),X04242,P06983,DB04517,1
BE0004374,Chitinase,Serratia marcescens,Z36295,Q54276,DB04520,1
BE0001975,Anti-sigma F factor antagonist,Lysinibacillus sphaericus,L47359,O32723,DB04522,1
BE0003007,"Endo-1,4-beta-xylanase Y",Clostridium thermocellum,X83269,P51584,DB04522; DB07767; DB08587; DB08589; DB08711,5
BE0004632,Serine/threonine-protein kinase TAO2,Humans,U49742,Q9UL54,DB04522; DB12010,2
BE0003319,Potassium voltage-gated channel subfamily C member 4,Humans,AL137790,Q03721,DB04522,1
BE0004445,Mothers against decapentaplegic homolog 2,Humans,M27190,Q15796,DB04522,1
BE0003320,Phosphocarrier protein HPr,Enterococcus faecalis (strain ATCC 700802 / V583),Z19137,P07515,DB04522,1
BE0004630,Mannan-binding lectin serine protease 2,Humans,M12486,O00187,DB04527,1
BE0003321,Glycosyltransferase GtfD,Amycolatopsis orientalis,AF351621,Q9AFC7,DB04529,1
BE0002817,Glycosyltransferase GtfA,Amycolatopsis orientalis,U84349,P96558,DB04529,1
BE0001845,Serpin B5,Humans,U04313,P36952,DB04530,1
BE0003322,"dTDP-4-dehydrorhamnose 3,5-epimerase",Mycobacterium tuberculosis,U04313,P9WH11,DB04530,1
BE0004579,Sorting nexin-3,Humans,U56976,O60493,DB04530,1
BE0003324,Transcription antiterminator LicT,Bacillus subtilis (strain 168),Z28340,P39805,DB04530,1
BE0003325,3-methylaspartate ammonia-lyase,Citrobacter amalonaticus,AB005294,O66145,DB04538,1
BE0009096,C-type lectin domain family 4 member E,Humans,J03258,Q9ULY5,DB04540,1
BE0001736,Hyaluronate lyase,Streptococcus agalactiae serotype III (strain NEM316),U15050,Q53591,DB04548,1
BE0003326,Alginate lyase,Sphingomonas sp.,AB011415,Q9KWU1,DB04548,1
BE0002376,Chloride channel protein ClC-Ka,Humans,Z30643,P51800,DB04552; DB09295,2
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,S55985,O60656,DB04552; DB04824,2
BE0001622,N-acylneuraminate cytidylyltransferase,Neisseria meningitidis,U60146,P0A0Z8,DB04555,1
BE0001635,CDP-paratose 2-epimerase,Salmonella typhi,M29682,P14169,DB04555,1
BE0001981,Delta-aminolevulinic acid dehydratase,Chlorobaculum parvum (strain NCIB 8327),U38348,Q59334,DB04560,1
BE0001621,Sialidase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),M55342,P29768,DB04561,1
BE0002047,Inosine-5'-monophosphate dehydrogenase,Streptococcus pyogenes,U26056,P0C0H6,DB04566; DB04862,2
BE0002080,Hypoxanthine phosphoribosyltransferase,Escherichia coli (strain K12),U00096,P0A9M2,DB04566,1
BE0003329,Putative uncharacterized protein,Trypanosoma brucei brucei (strain 927/4 GUTat10.1),AC159443,Q57VC7,DB04580; DB04605,2
BE0003330,Glutaminyl-peptide cyclotransferase,Humans,X71125,Q16769,DB04581; DB04622; DB04636,3
BE0003331,Methane monooxygenase component A alpha chain,Methylococcus capsulatus (strain ATCC 33009 / NCIMB 11132 / Bath),M90050,P22869,DB04592; DB04637,2
BE0003332,"Hydroxymethylglutaryl-CoA lyase, mitochondrial",Humans,L07033,P35914,DB04594,1
BE0003333,"3-hydroxyanthranilate 3,4-dioxygenase",Ralstonia metallidurans (strain CH34 / ATCC 43123 / DSM 2839),CP000353,Q1LCS4,DB04598,1
BE0003794,Serine/threonine-protein kinase haspin,Humans,AB039834,Q8TF76,DB04604; DB07698; DB07995; DB08004,4
BE0003335,Wee1-like protein kinase,Humans,U10564,P30291,DB04608; DB07006; DB07226; DB07257; DB07265; DB08365; DB11740; DB12010,8
BE0003337,R-specific alcohol dehydrogenase,Lactobacillus brevis,AJ544275,Q84EX5,DB04619; DB04784,2
BE0003339,Pol protein,Human immunodeficiency virus 1,AF481428,Q8Q3H0,DB04623,1
BE0003340,Aklanonic acid methyl ester cyclase,Streptomyces galilaeus,AF043550,O52646,DB04624,1
BE0002997,Uridine phosphorylase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),Y14282,P0A1F6,DB04627,1
BE0003342,Succinate dehydrogenase flavoprotein subunit,Escherichia coli (strain K12),J01619,P0AC41,DB04631; DB07671; DB08690,3
BE0003845,Succinate dehydrogenase iron-sulfur subunit,Escherichia coli (strain K12),J01619,P07014,DB04631; DB07671; DB08690,3
BE0003846,Succinate dehydrogenase cytochrome b556 subunit,Escherichia coli (strain K12),J01619,P69054,DB04631; DB07671; DB08690,3
BE0003847,Succinate dehydrogenase hydrophobic membrane anchor subunit,Escherichia coli (strain K12),J01619,P0AC44,DB04631; DB07671; DB08690,3
BE0000111,Diamine acetyltransferase 1,Humans,M77693,P21673,DB04633,1
BE0003879,Genome polyprotein,,K02990,P06441,DB04634,1
BE0003344,Envelope glycoprotein gp160,,AK291314,P35961,DB04639; DB11854,2
BE0003892,Bacterioferritin comigratory protein,Xanthomonas campestris pv. campestris (strain ATCC 33913 / NCPPB 528 / LMG 568),AE008922,Q8P9V9,DB04640,1
BE0002472,Cytochrome b6,Mastigocladus laminosus,M32598,P83791,DB04646; DB08453,2
BE0002474,Cytochrome b6-f complex iron-sulfur subunit,Mastigocladus laminosus,AY390356,P83794,DB04646; DB08453,2
BE0002473,Cytochrome b6-f complex subunit 4,Mastigocladus laminosus,AY390357,P83792,DB04646; DB08453,2
BE0003905,Apocytochrome f,Mastigocladus laminosus,AY390356,P83793,DB04646; DB08453,2
BE0003906,Cytochrome b6-f complex subunit 5,Mastigocladus laminosus,AY390356,P83797,DB04646; DB08453,2
BE0003907,Cytochrome b6-f complex subunit 6,Mastigocladus laminosus,AY390356,P83795,DB04646; DB08453,2
BE0003908,Cytochrome b6-f complex subunit 7,Mastigocladus laminosus,AY390356,P83796,DB04646; DB08453,2
BE0003909,Cytochrome b6-f complex subunit 8,Mastigocladus laminosus,AY390356,P83798,DB04646; DB08453,2
BE0003364,Blasticidin-S deaminase,Aspergillus terreus,D83710,P0C2P0,DB04649,1
BE0003345,Bifunctional protein BirA,Escherichia coli (strain K12),M10123,P06709,DB04651,1
BE0004495,Antigen-presenting glycoprotein CD1d,Humans,M76477,P15813,DB04661,1
BE0003336,Cytochrome P450 2A6,Humans,X13897,P11509,DB04665; DB07609; DB07617; DB07621; DB07623,5
BE0003347,Arginine deiminase,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),X14694,P13981,DB04671,1
BE0004610,Ig alpha-2 chain C region,Humans,M86609,P01877,DB04676,1
BE0003359,Steroidogenic factor 1,Humans,U76388,Q13285,DB04683; DB04752,2
BE0003348,"Deoxyuridine 5'-triphosphate nucleotidohydrolase, putative",Plasmodium falciparum (isolate 3D7),AE014840,Q8II92,DB04685,1
BE0003349,Phosphotriesterase,Agrobacterium tumefaciens,AY043245,Q93LD7,DB04687; DB07674; DB07721,3
BE0003350,"Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)",Escherichia coli (strain K12),U00096,P60472,DB04695; DB04714; DB07404; DB07409; DB07410; DB07426; DB07780,7
BE0004094,Mevalonate kinase,Humans,M88468,Q03426,DB04695,1
BE0003866,Dehydrosqualene synthase,Staphylococcus aureus,AM920687,A9JQL9,DB04695; DB07420; DB07424,3
BE0003351,O-GlcNAcase NagJ,Clostridium perfringens (strain 13 / Type A),BA000016,Q8XL08,DB04699,1
BE0003404,Aurora kinase B,Humans,AF008552,Q96GD4,DB04703; DB05169; DB06486; DB07340; DB12010,5
BE0001016,Rho-associated protein kinase 1,Humans,U43195,Q13464,DB04707; DB07876; DB08162; DB08756; DB13165; DB13931,6
BE0004142,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155),CP000480,A0R559,DB04714,1
BE0002408,Tyrosine-protein kinase JAK2,Humans,AF058925,O60674,DB04716; DB05243; DB07161; DB07162; DB08067; DB08877; DB08895; DB11817; DB12010,9
BE0003788,Death-associated protein kinase 3,Humans,AB007144,O43293,DB04716; DB07125; DB07242; DB12010,4
BE0003493,Tyrosine-protein kinase JAK3,Humans,U57096,P52333,DB04716; DB06321; DB08895; DB11817; DB12010,5
BE0004146,Non-receptor tyrosine-protein kinase TYK2,Humans,X54637,P29597,DB04716; DB08895; DB12010,3
BE0003352,Lantibiotic cinnamycin,Streptoverticillium griseoverticillatum,X58545,P29827,DB04731,1
BE0003353,Proteasome subunit alpha,Mycobacterium tuberculosis,X58545,P9WHU1,DB04732,1
BE0004188,Proteasome subunit beta,Mycobacterium tuberculosis,X58545,P9WHT9,DB04732,1
BE0003354,Photosystem Q(B) protein 1,Thermosynechococcus elongatus (strain BP-1),BA000039,P0A444,DB04735,1
BE0003077,Peptidoglycan recognition protein 3,Humans,AY035376,Q96LB9,DB04736,1
BE0003356,D-alanyl-D-alanine carboxypeptidase,Actinomadura sp. (strain R39),X64790,P39045,DB04742,1
BE0003357,"2-oxo-1,2-dihydroquinoline 8-monooxygenase, oxygenase component",Pseudomonas putida,Y12655,O05935,DB04745,1
BE0003358,Putative aminooxidase,Propionibacterium acnes,AE017283,Q6A8X5,DB04746; DB04747,2
BE0003958,Casein kinase I isoform gamma-3,Humans,AF049089,Q9Y6M4,DB04751; DB07488; DB07489; DB07664,4
BE0004274,Ribosomal protein S6 kinase alpha-1,Humans,L07597,Q15418,DB04751; DB12010,2
BE0003360,"Polyhydroxybutyrate depolymerase, putative",Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100),AAHF01000016,Q4W9V8,DB04773,1
BE0003361,"2,3-dichloro-1-propanol dehalogenase",Rhizobium sp. (strain NHG3),AJ488570,Q7AUG5,DB04782,1
BE0002401,P2Y purinoceptor 2,Humans,U07225,P41231,DB04786; DB04983; DB05390,3
BE0003367,DNA-directed RNA polymerase subunit beta,Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579),AB083789,Q8RQE9,DB04788; DB08226; DB08266,3
BE0003368,DNA-directed RNA polymerase subunit beta',Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579),AB083790,Q8RQE8,DB04788; DB08226; DB08266,3
BE0003859,Cytochrome b-c1 complex subunit 10,Humans,D55636,O14957,DB04799; DB07401; DB07763; DB07778; DB08330; DB08453; DB08690,7
BE0003363,Heme oxygenase,Corynebacterium diphtheriae,AB019621,Q54AI1,DB04809; DB04810; DB04811,3
BE0004946,"Myosin light chain kinase 2, skeletal/cardiac muscle",Humans,J04046,Q9H1R3,DB04825; DB12010,2
BE0000911,C-C chemokine receptor type 5,Humans,X91492,P51681,DB04835; DB05501; DB05906; DB05941; DB06497; DB06652; DB12698; DB12960,8
BE0004749,50S ribosomal protein L2,Haloarcula marismortui (strain ATCC 43049 / DSM 3752 / JCM 8966 / VKM B-1809),M55040,P20276,DB04865,1
BE0001103,Calcitonin gene-related peptide 1,Humans,M12667,P06881,DB04869; DB12228; DB14040; DB14041; DB14042,5
BE0009009,Calcitonin gene-related peptide type 1 receptor,Humans,M12667,Q16602,DB04869; DB12228; DB14039,3
BE0002371,Neuromedin-K receptor,Humans,M89473,P29371,DB04872; DB06429; DB11692,3
BE0004382,Mediator of RNA polymerase II transcription subunit 1,Humans,Y13467,Q15648,DB04891,1
BE0002372,Protein farnesyltransferase subunit beta,Humans,L00635,P49356,DB04893; DB04960; DB06953; DB07216; DB07227; DB07771; DB07780; DB07841; DB07895; DB08674; DB08676,11
BE0002373,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,Humans,L10413,P49354,DB04893; DB06448; DB06953; DB07216; DB07227; DB07771; DB07780; DB07841; DB07895; DB08180; DB08674; DB08676,12
BE0002426,Atrial natriuretic peptide receptor 3,Humans,X52282,P17342,DB04899,1
BE0002434,Ecto-NOX disulfide-thiol exchanger 2,Humans,AF207881,Q16206,DB04915,1
BE0002391,MecA,Staphylococcus aureus,AB063172,Q7DHH4,DB04918,1
BE0002091,Fibrinogen beta chain,Humans,J00129,P02675,DB04919; DB11300; DB11311; DB11571; DB11572; DB13151,6
BE0002382,Arachidonate 5-lipoxygenase-activating protein,Humans,X52195,P20292,DB04929; DB05225; DB06346,3
BE0002447,Melanocyte-stimulating hormone receptor,Humans,X65634,Q01726,DB04931; DB05479; DB11653,3
BE0004746,Anoctamin-1,Humans,M28668,Q5XXA6,DB04941,1
BE0002399,Potassium voltage-gated channel subfamily KQT member 4,Humans,AF105202,P56696,DB04953; DB06089,2
BE0002400,Potassium voltage-gated channel subfamily KQT member 5,Humans,AF249278,Q9NR82,DB04953; DB06089,2
BE0000489,Potassium voltage-gated channel subfamily E member 1,Humans,M26685,P15382,DB04957,1
BE0000183,B-cell receptor CD22,Humans,X59350,P20273,DB04958; DB05889; DB12688,3
BE0002460,E3 ubiquitin-protein ligase UBR4,Humans,AF348492,Q5T4S7,DB04959; DB05483,2
BE0002439,Mucin-16,Humans,AF414442,Q8WXI7,DB04964,1
BE0002414,DNA-(apurinic or apyrimidinic site) lyase,Humans,X66133,P27695,DB04967,1
BE0002402,40S ribosomal protein SA,Humans,J03799,P08865,DB04985; DB09130,2
BE0002404,Disintegrin and metalloproteinase domain-containing protein 10,Humans,AF009615,O14672,DB04991,1
BE0002394,NF-kappa-B essential modulator,Humans,AF062089,Q9Y6K9,DB04998; DB05289,2
BE0002451,Neuropeptide Y receptor type 1,Humans,M88461,P25929,DB05004,1
BE0002452,Neuropeptide Y receptor type 5,Humans,U56079,Q15761,DB05004,1
BE0002418,Neuropeptide Y receptor type 4,Humans,U35232,P50391,DB05004; DB05045; DB05085,3
BE0008667,Histone deacetylase,Humans,U50079,Q13547,DB05015; DB06603,2
BE0002422,Alpha-galactosidase A,Humans,X05790,P06280,DB05018,1
BE0002424,DNA polymerase,HBV,U95551,O11885,DB05020,1
BE0002250,"1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial",Humans,L13286,Q07973,DB05024,1
BE0003412,Disintegrin and metalloproteinase domain-containing protein 9,Humans,U41766,Q13443,DB05033,1
BE0002478,Telomerase-binding protein EST1A,Humans,AY145883,Q86US8,DB05036,1
BE0002479,N-terminal kinase-like protein,Humans,AB051427,Q96KG9,DB05036,1
BE0002480,Prostaglandin E synthase 3,Humans,L24804,Q15185,DB05036; DB09130,2
BE0003513,B2 bradykinin receptor,Humans,BC074895,P30411,DB05038; DB06196; DB06549,3
BE0003394,Brain-derived neurotrophic factor,Humans,M37762,P23560,DB05047; DB09130; DB09301; DB11823,4
BE0002403,RNA-dependent RNA-polymerase,Hepatitis C Virus,Z97730,O39930,DB05060; DB07199; DB07200; DB08934,4
BE0002461,NAD-dependent protein deacetylase sirtuin-1,Humans,AF083106,Q96EB6,DB05073; DB13978,2
BE0002420,Interleukin-4 receptor subunit alpha,Humans,X52425,P24394,DB05078; DB12159,2
BE0002421,Interleukin-13 receptor subunit alpha-2,Humans,X95302,Q14627,DB05078,1
BE0003508,Parathyroid hormone/parathyroid hormone-related peptide receptor,Humans,BC112247,Q03431,DB05084; DB05829; DB06285,3
BE0000974,Metabotropic glutamate receptor 2,Humans,L35318,Q14416,DB05096,1
BE0002342,Metabotropic glutamate receptor 3,Humans,X77748,Q14832,DB05096,1
BE0002477,Carcinoembryonic antigen,Humans,Z21818,Q14081,DB05097; DB13979,2
BE0003376,Leptin receptor,Humans,U43168,P48357,DB05098; DB09046,2
BE0003373,Polyprotein,Enterovirus J,AF414373,Q8V397,DB05105,1
BE0002409,Platelet-activating factor acetylhydrolase,Humans,U20157,Q13093,DB05119; DB07821,2
BE0004790,HLA-DR,Humans,-,-,DB05121; DB11294,2
BE0003298,Integrin beta-4,Humans,X52186,P16144,DB05122,1
BE0003414,Integrin beta-7,Humans,S80335,P26010,DB05122; DB09033,2
BE0003387,C-C chemokine receptor type 2,Humans,U03882,P41597,DB05130; DB05159; DB12520,3
BE0003411,Platelet-derived growth factor D,Humans,AB033832,Q9GZP0,DB05139; DB05465,2
BE0003393,"Phosphodiesterase 2A, cGMP-stimulated",Humans,BC040974,Q8IW54,DB05142; DB09273,2
