,name,organism,GenBank_ID,UniProt_ID,drugs,drugs_num
BE0002150,"Glycogen phosphorylase, brain form",Humans,J03544,P11216,DB03496,1
BE0000115,Adenine phosphoribosyltransferase,Humans,Y00486,P07741,DB03506,1
BE0001139,Tumor necrosis factor receptor superfamily member 1A,Humans,X55313,P19438,DB03507,1
BE0000220,Ribosyldihydronicotinamide dehydrogenase [quinone],Humans,J02888,P16083,DB03541; DB04216; DB07339; DB08190; DB08228; DB08744,6
BE0001152,Inositol monophosphatase 1,Humans,X66922,P29218,DB03542; DB14508,2
BE0000614,Tyrosine 3-monooxygenase,Humans,Y00414,P07101,DB03552; DB04400,2
BE0000360,Alcohol dehydrogenase 4,Humans,M15943,P08319,DB03559,1
BE0003134,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A",Humans,AF048837,O76083,DB03597; DB07954,2
BE0002397,Furin,Humans,X17094,P09958,DB03600,1
BE0000907,"Peroxiredoxin-5, mitochondrial",Humans,AJ249483,P30044,DB03608,1
BE0000351,Amiloride-sensitive amine oxidase [copper-containing],Humans,M55602,P19801,DB03608,1
BE0000946,Platelet basic protein,Humans,M54995,P02775,DB03635,1
BE0001149,Deoxyhypusine synthase,Humans,L39068,P49366,DB03639,1
BE0002135,Cathepsin L1,Humans,X12451,P07711,DB03661; DB07477,2
BE0003142,Golgi-associated plant pathogenesis-related protein 1,Humans,AJ011129,Q9H4G4,DB03661,1
BE0001705,M-phase inducer phosphatase 2,Humans,M81934,P30305,DB03661,1
BE0000328,"NADP-dependent malic enzyme, mitochondrial",Humans,X79440,Q16798,DB03680,1
BE0001938,Interferon-stimulated gene 20 kDa protein,Humans,X89773,Q96AZ6,DB03685,1
BE0000009,Alcohol dehydrogenase class-3,Humans,M30471,P11766,DB03704; DB04153,2
BE0000211,Plasminogen,Humans,X05199,P00747,DB03709,1
BE0002857,Zinc-alpha-2-glycoprotein,Humans,D90427,P25311,DB03721,1
BE0001159,P-selectin,Humans,M60234,P16109,DB03721,1
BE0001074,E-selectin,Humans,M30640,P16581,DB03721,1
BE0000912,Lithostathine-1-alpha,Humans,M27190,P05451,DB03721; DB04522,2
BE0001629,Uroporphyrinogen decarboxylase,Humans,M14016,P06132,DB03727; DB04461,2
BE0000758,"Arginase-2, mitochondrial",Humans,D86724,P78540,DB03731,1
BE0003043,Phosphopantothenoylcysteine decarboxylase,Humans,AY358848,Q96CD2,DB03738,1
BE0000978,Glucosylceramidase,Humans,M16328,P04062,DB03740; DB08283,2
BE0001648,Sialic acid-binding Ig-like lectin 7,Humans,AF170485,Q9Y286,DB03740,1
BE0000065,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial",Humans,Y00978,P10515,DB03758; DB03760,2
BE0004330,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 3, mitochondrial",Humans,L42452,Q15120,DB03758; DB03760,2
BE0001646,Cathepsin S,Humans,S93414,P25774,DB03767; DB03837; DB03984; DB07520; DB07587; DB07589; DB07839; DB07878; DB08195; DB08611; DB08752; DB08755,12
BE0003889,Protein kinase C iota type,Humans,L18964,P41743,DB03777,1
BE0001598,Oxysterols receptor LXR-beta,Humans,U07132,P55055,DB03791; DB03848; DB07080; DB07082; DB13174,5
BE0000540,Dihydropteridine reductase,Humans,X04882,P09417,DB03814,1
BE0004638,ADP-ribosylation factor-like protein 3,Humans,U00096,P36405,DB03814; DB04315,2
BE0003191,Lethal(3)malignant brain tumor-like protein 1,Humans,U89358,Q9Y468,DB03814,1
BE0004641,Peroxiredoxin-6,Humans,D84432,P30041,DB03814,1
BE0004481,Pulmonary surfactant-associated protein A1,Humans,AF127082,Q8IWL2,DB03814,1
BE0004634,Interferon-inducible GTPase 5,Humans,AL939108,Q6NXR0,DB03814; DB04315,2
BE0000724,Osteocalcin,Humans,X53698,P02818,DB03847,1
BE0000216,Coagulation factor X,Humans,K03194,P00742,DB03847; DB04673; DB06920; DB07211; DB07261; DB07277; DB07278; DB07605; DB07629; DB07630; DB07800; DB07804; DB07843; DB07844; DB07847; DB07848; DB07872; DB07875; DB07973; DB07974; DB08143; DB08173; DB08174; DB08426; DB08487; DB08488; DB08495; DB08745; DB08746,29
BE0003196,Calcium-activated potassium channel subunit beta-2,Humans,AF099137,Q9Y691,DB03861,1
BE0000014,Tyrosine-protein kinase ABL1,Humans,X16416,P00519,DB03878; DB07831; DB08043; DB08231; DB08339; DB08350; DB08583,7
BE0001637,Matrix metalloproteinase-16,Humans,AB009303,P51512,DB03880,1
BE0003730,A disintegrin and metalloproteinase with thrombospondin motifs 5,Humans,AF142099,Q9UNA0,DB03880; DB06837; DB06945,3
BE0004520,6-pyruvoyl tetrahydrobiopterin synthase,Humans,M76231,Q03393,DB03886,1
BE0001825,"Hydroxyacylglutathione hydrolase, mitochondrial",Humans,X90999,Q16775,DB03889,1
BE0000033,Insulin receptor,Humans,M10051,P06213,DB03909; DB08513,2
BE0003888,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,Humans,AK291314,O14983,DB03909; DB04444; DB04638; DB07604,4
BE0004454,Phosphoglycerate kinase 1,Humans,U89606,P00558,DB03909; DB04510; DB11638,3
BE0003115,Kinesin-like protein KIF1A,Humans,X90840,Q12756,DB03909; DB04395,2
BE0003782,TGF-beta receptor type-1,Humans,L11695,P36897,DB03921; DB04434; DB04480; DB07152; DB07267; DB08450,6
BE0001015,Fibroblast growth factor 2,Humans,X04431,P09038,DB03935; DB03959; DB03981,3
BE0000877,C-reactive protein,Humans,M11880,P02741,DB03945,1
BE0004471,Epididymal sperm-binding protein 1,Humans,M11880,Q96BH3,DB03945,1
BE0000761,Inosine-5'-monophosphate dehydrogenase 1,Humans,J05272,P20839,DB03948,1
BE0001164,Toll-like receptor 2,Humans,AF051152,O60603,DB03963,1
BE0001597,Coatomer subunit gamma-1,Humans,AF100756,Q9Y678,DB03963,1
BE0001585,DNA repair protein XRCC4,Humans,U40622,Q13426,DB03963,1
BE0002927,"Sulfite oxidase, mitochondrial",Humans,L31573,P51687,DB03983,1
BE0003199,Pituitary adenylate cyclase-activating polypeptide,Humans,S83513,P18509,DB03988,1
BE0003200,Sialidase-2,Humans,Y16535,Q9Y3R4,DB03991; DB07960,2
BE0001852,Kinesin-like protein KIF11,Humans,X85137,P52732,DB03996; DB04331; DB07064; DB08032; DB08033; DB08037; DB08198; DB08239; DB08244; DB08246; DB08250,11
BE0001173,Cytochrome b5,Humans,M22865,P00167,DB04009; DB14526,2
BE0000397,"Isovaleryl-CoA dehydrogenase, mitochondrial",Humans,M34192,P26440,DB04036,1
BE0001776,Death-associated protein kinase 1,Humans,X76104,P53355,DB04069; DB04395; DB07444,3
BE0000316,Serine--pyruvate aminotransferase,Humans,X56092,P21549,DB04083; DB08060,2
BE0003814,ADP-ribosylation factor 1,Humans,M36340,P84077,DB04121; DB04137; DB04315; DB07348; DB08231,5
BE0004541,Glutathione S-transferase theta-2,Humans,M15872,P0CG29,DB04132,1
BE0004602,Rho-related GTP-binding protein RhoE,Humans,M58335,P61587,DB04137,1
BE0004594,GTP-binding protein Rheb,Humans,M31182,Q15382,DB04137; DB04315,2
BE0000180,"Glutamate dehydrogenase 1, mitochondrial",Humans,X07674,P00367,DB04137,1
BE0001843,Ras-related protein Rap-2a,Humans,X12534,P10114,DB04137; DB04315,2
BE0003854,"Cytochrome c1, heme protein, mitochondrial",Humans,M16597,P08574,DB04141; DB04799; DB07401; DB07636; DB07763; DB07778; DB08330; DB08453; DB08690,9
BE0000938,Cytochrome b,Humans,V00662,P00156,DB04141; DB04799; DB07401; DB07636; DB07763; DB07778; DB08330; DB08453; DB08690,9
BE0001005,"Cytochrome b-c1 complex subunit 1, mitochondrial",Humans,L16842,P31930,DB04141; DB04741; DB04799; DB07401; DB07763; DB07778; DB08330; DB08453; DB08690,9
BE0003855,"Cytochrome b-c1 complex subunit 2, mitochondrial",Humans,J04973,P22695,DB04141; DB04799; DB07401; DB07763; DB07778; DB08330; DB08453; DB08690,8
BE0003856,"Cytochrome b-c1 complex subunit 6, mitochondrial",Humans,M36647,P07919,DB04141; DB04799; DB07401; DB07763; DB07778; DB08330; DB08453; DB08690,8
BE0003857,Cytochrome b-c1 complex subunit 8,Humans,D50369,O14949,DB04141; DB04799; DB07401; DB07763; DB07778; DB08330; DB08453; DB08690,8
BE0003858,"Cytochrome b-c1 complex subunit Rieske, mitochondrial",Humans,AK291134,P47985,DB04141; DB04799; DB07401; DB07636; DB07763; DB07778; DB08330; DB08453; DB08690,9
BE0003860,Cytochrome b-c1 complex subunit 7,Humans,X13585,P14927,DB04141; DB04799; DB07401; DB07636; DB07763; DB07778; DB08330; DB08453; DB08690,9
BE0003861,Cytochrome b-c1 complex subunit 9,Humans,AB028598,Q9UDW1,DB04141; DB04799; DB07401; DB07636; DB07763; DB07778; DB08330; DB08453; DB08690,9
BE0000176,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",Humans,D30648,P31040,DB04141; DB04795; DB08689,3
BE0002254,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",Humans,U17248,P21912,DB04141; DB08689,2
BE0002252,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",Humans,AB006202,O14521,DB04141; DB08689,2
BE0003887,"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial",Humans,S69232,Q16134,DB04141,1
BE0002257,"Succinate dehydrogenase cytochrome b560 subunit, mitochondrial",Humans,U57877,Q99643,DB04141; DB08689,2
BE0004164,Ig kappa chain V-I region Bi,Humans,X05828,P01593,DB04147,1
BE0004165,Ig heavy chain V-III region VH26,Humans,M35415,P01764,DB04147,1
BE0004166,Destrin,Humans,S65738,P60981,DB04147,1
BE0004168,Nuclear factor erythroid 2-related factor 1,Humans,L24123,Q14494,DB04147,1
BE0004174,Cofilin-1,Humans,D00682,P23528,DB04147; DB11638,2
BE0004551,Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1,Humans,J01636,Q9GZU7,DB04156,1
BE0001112,Bactericidal permeability-increasing protein,Humans,J04739,P17213,DB04178,1
BE0004192,Dehydrogenase/reductase SDR family member 4-like 2,Humans,BC000663,Q6PKH6,DB04200,1
BE0003786,Low molecular weight phosphotyrosine protein phosphatase,Humans,M83653,P24666,DB04214,1
BE0003787,Dual specificity protein phosphatase 23,Humans,AB164404,Q9BVJ7,DB04214,1
BE0003840,"ATP synthase subunit alpha, mitochondrial",Humans,X59066,P25705,DB04216; DB07384; DB07394; DB08399; DB08629; DB11638,6
BE0003841,"ATP synthase subunit beta, mitochondrial",Humans,X03559,P06576,DB04216; DB07384; DB07394; DB08399; DB08629,5
BE0003842,"ATP synthase subunit gamma, mitochondrial",Humans,D16562,P36542,DB04216; DB07384; DB07394; DB08399; DB08629,5
BE0004327,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",Humans,U66669,Q6NVY1,DB04216,1
BE0004328,Serine/threonine-protein kinase 17B,Humans,AB011421,O94768,DB04216,1
BE0004966,"Actin, cytoplasmic 1",Humans,U03688,P60709,DB04216,1
BE0005435,Casein kinase II subunit beta,Humans,J02853,P67870,DB04216,1
BE0009017,Eukaryotic translation initiation factor 3 subunit F,Humans,J02853,O00303,DB04216,1
BE0009018,Heat shock-related 70 kDa protein 2,Humans,X15183,P54652,DB04216,1
BE0009019,RuvB-like 2,Humans,X15183,Q9Y230,DB04216,1
BE0009020,Splicing factor 3B subunit 3,Humans,X15183,Q15393,DB04216,1
BE0004573,Ubiquitin-like modifier-activating enzyme 1,Humans,X15183,P22314,DB04216,1
BE0005461,CCAAT/enhancer-binding protein beta,Humans,J04056,P17676,DB04216,1
BE0000956,Nuclear receptor subfamily 1 group I member 2,Humans,AF061056,O75469,DB04216; DB04466; DB07080,3
BE0000824,Metabotropic glutamate receptor 1,Humans,U31215,Q13255,DB04256,1
BE0003346,Calpain-1 catalytic subunit,Humans,X04366,P07384,DB04276; DB04653; DB07627,3
BE0003525,Histone deacetylase 7,Humans,BC020505,Q8WUI4,DB04297,1
BE0000529,"Aspartate aminotransferase, cytoplasmic",Humans,M37400,P17174,DB04299,1
BE0002201,"Peptide deformylase, mitochondrial",Humans,AF239156,Q9HBH1,DB04310; DB04368,2
BE0004542,"Elongation factor Tu, mitochondrial",Humans,AY037159,P49411,DB04315,1
BE0004636,Eukaryotic translation initiation factor 2 subunit 3,Humans,X76424,P41091,DB04315,1
BE0004491,Guanine nucleotide-binding protein G(i) subunit alpha-1,Humans,X76424,P63096,DB04315; DB04444,2
BE0001710,Ras-related protein Rab-9A,Humans,U44103,P51151,DB04315,1
BE0004535,ADP-ribosylation factor-like protein 1,Humans,AK023181,P40616,DB04315,1
BE0004559,GTP-binding nuclear protein Ran,Humans,AK023181,P62826,DB04315,1
BE0004485,Ras-related protein Rab-7a,Humans,AK023181,P51149,DB04315,1
BE0004448,Eukaryotic peptide chain release factor GTP-binding subunit ERF3A,Humans,AK023181,P15170,DB04315,1
BE0004528,Elongation factor 1-alpha 1,Humans,J00277,P68104,DB04315; DB11638,2
BE0001190,Transforming protein RhoA,Humans,X05026,P61586,DB04315,1
BE0003277,ADP-ribosylation factor 4,Humans,M36341,P18085,DB04315,1
BE0001035,Protein-glutamine gamma-glutamyltransferase 2,Humans,M55153,P21980,DB04315,1
BE0004562,Ras-related protein Ral-A,Humans,AF042377,P11233,DB04315,1
BE0004627,ADP-ribosylation factor-like protein 5B,Humans,X66322,Q96KC2,DB04315,1
BE0003281,Nucleoside diphosphate kinase B,Humans,X58965,P22392,DB04315,1
BE0001109,Ras-related C3 botulinum toxin substrate 1,Humans,M29870,P63000,DB04315,1
BE0004633,GTP-binding protein SAR1b,Humans,AE000512,Q9Y6B6,DB04315,1
BE0003284,ADP-ribosylation factor-like protein 5A,Humans,AF087889,Q9Y689,DB04315,1
BE0003691,Stromelysin-3,Humans,X57766,P24347,DB04318,1
BE0004117,Methionine aminopeptidase 1,Humans,D42084,P53582,DB04324; DB07901; DB07902; DB07903,4
BE0001161,Endothelial protein C receptor,Humans,L35545,Q9UNN8,DB04327,1
BE0005530,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",Humans,L35545,P60484,DB04327,1
BE0001002,Membrane primary amine oxidase,Humans,U39447,Q16853,DB04334,1
BE0004523,Bile salt-activated lipase,Humans,AJ001493,P19835,DB04348,1
BE0000045,Muscarinic acetylcholine receptor M3,Humans,X15266,P20309,DB04365; DB13581,2
BE0000772,Activated CDC42 kinase 1,Humans,L13738,Q07912,DB04367,1
BE0001824,Dual specificity protein kinase CLK1,Humans,L29219,P49759,DB04367; DB08691,2
BE0002417,Protein kinase C delta type,Humans,L07860,Q05655,DB04376,1
BE0004549,Ephrin type-B receptor 2,Humans,AE005674,P29323,DB04395,1
BE0004572,Transitional endoplasmic reticulum ATPase,Humans,M28668,P55072,DB04395,1
BE0004624,Transient receptor potential cation channel subfamily M member 7,Humans,M28668,Q96QT4,DB04395; DB04447,2
BE0004554,T-complex protein 1 subunit gamma,Humans,X90840,P49368,DB04395; DB11638,2
BE0003295,Galactokinase,Humans,U26401,P51570,DB04395,1
BE0002412,DNA repair protein RAD51 homolog 1,Humans,D13804,Q06609,DB04395,1
BE0000858,Insulin-like growth factor 1 receptor,Humans,X04434,P08069,DB04395; DB07156; DB07474,3
BE0000841,Ephrin type-A receptor 2,Humans,M59371,P29317,DB04395,1
BE0004622,Kinesin-like protein KIF2C,Humans,Z11831,Q99661,DB04395,1
BE0002425,DNA topoisomerase 2-beta,Humans,X68060,Q02880,DB04395; DB08651,2
BE0003931,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4",Humans,D49818,Q16877,DB04395; DB04493,2
BE0004493,Galectin-1,Humans,J01636,P09382,DB04396; DB04447; DB11638,3
BE0004555,Pterin-4-alpha-carbinolamine dehydratase,Humans,Y00414,P61457,DB04400,1
BE0003309,Parathyroid hormone,Humans,V00597,P01270,DB04419,1
BE0004514,Hepatocyte nuclear factor 1-alpha,Humans,V00597,P20823,DB04419,1
BE0004489,Myosin-11,Humans,AF070416,P35749,DB04444,1
BE0004076,Calcium/calmodulin-dependent protein kinase type II subunit alpha,Humans,AF145710,Q9UQM7,DB04447; DB07766,2
BE0000554,Retinal dehydrogenase 1,Humans,M31994,P00352,DB04447,1
BE0000170,Mitochondrial peptide methionine sulfoxide reductase,Humans,AJ242973,Q9UJ68,DB04447,1
BE0003316,Axin-1,Humans,AE006463,O15169,DB04447,1
BE0002332,Peptidyl-prolyl cis-trans isomerase B,Humans,M60857,P23284,DB04447,1
BE0000819,Maleylacetoacetate isomerase,Humans,AJ001838,O43708,DB04447,1
BE0000953,Pro-epidermal growth factor,Humans,X04571,P01133,DB04454,1
BE0002769,"Putative ATP-dependent Clp protease proteolytic subunit, mitochondrial",Humans,Z50853,Q16740,DB04464,1
BE0004072,Geranylgeranyl transferase type-2 subunit alpha,Humans,Y08200,Q92696,DB04464; DB07780; DB07841,3
BE0004073,Geranylgeranyl transferase type-2 subunit beta,Humans,U49245,P53611,DB04464; DB07780; DB07841,3
BE0000280,Antithrombin-III,Humans,M21642,P01008,DB04464,1
BE0000503,NADH-ubiquinone oxidoreductase chain 1,Humans,V00662,P03886,DB04464,1
BE0004082,"HLA class I histocompatibility antigen, B-27 alpha chain",Humans,L38504,P03989,DB04464,1
BE0004083,Protein S100-G,Humans,X65869,P29377,DB04464,1
BE0003986,"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial",Humans,M21575,P13073,DB04464,1
BE0000335,Cytochrome c oxidase subunit 1,Humans,V00662,P00395,DB04464,1
BE0003385,Cytochrome c oxidase subunit 2,Humans,V00662,P00403,DB04464,1
BE0003987,Cytochrome c oxidase subunit 3,Humans,J01415,P00414,DB04464,1
BE0003988,"Cytochrome c oxidase subunit 5A, mitochondrial",Humans,M22760,P20674,DB04464,1
BE0003989,"Cytochrome c oxidase subunit 5B, mitochondrial",Humans,M22760,P10606,DB04464,1
BE0003990,Cytochrome c oxidase subunit 6C,Humans,X13238,P09669,DB04464,1
BE0003991,"Cytochrome c oxidase subunit 7B, mitochondrial",Humans,Z14244,P24311,DB04464,1
BE0003992,"Cytochrome c oxidase subunit 7C, mitochondrial",Humans,X16560,P15954,DB04464,1
BE0003993,"Cytochrome c oxidase subunit 8A, mitochondrial",Humans,BC063025,P10176,DB04464,1
BE0003994,"Cytochrome c oxidase subunit 6A2, mitochondrial",Humans,M83308,Q02221,DB04464,1
BE0003995,Cytochrome c oxidase subunit 6B1,Humans,X13923,P14854,DB04464,1
BE0003996,"Cytochrome c oxidase subunit 7A1, mitochondrial",Humans,M83186,P24310,DB04464,1
BE0001177,Protein S100-B,Humans,M59488,P04271,DB04464; DB06941; DB07004,3
BE0004087,Polyubiquitin-C,Humans,X52543,P0CG48,DB04464,1
BE0004333,Galectin-9,Humans,Z49107,O00182,DB04472,1
BE0003756,Protein S100-A7,Humans,M86757,P31151,DB04474,1
BE0000299,Sorbitol dehydrogenase,Humans,U07361,Q00796,DB04478,1
BE0000934,C-X-C motif chemokine 10,Humans,X02530,P02778,DB04487,1
BE0004568,Carboxypeptidase D,Humans,X05109,O75976,DB04489,1
BE0000656,"Troponin I, cardiac muscle",Humans,X54163,P19429,DB04513,1
BE0000809,Glutathione S-transferase A3,Humans,L13275,Q16772,DB04521,1
BE0004463,Serpin B3,Humans,X04586,P29508,DB04522,1
BE0004632,Serine/threonine-protein kinase TAO2,Humans,U49742,Q9UL54,DB04522,1
BE0003319,Potassium voltage-gated channel subfamily C member 4,Humans,AL137790,Q03721,DB04522,1
BE0004445,Mothers against decapentaplegic homolog 2,Humans,M27190,Q15796,DB04522,1
BE0004630,Mannan-binding lectin serine protease 2,Humans,M12486,O00187,DB04527,1
BE0001845,Serpin B5,Humans,U04313,P36952,DB04530,1
BE0003323,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1B",Humans,U56976,Q01064,DB04530,1
BE0004579,Sorting nexin-3,Humans,U56976,O60493,DB04530,1
BE0002376,Chloride channel protein ClC-Ka,Humans,Z30643,P51800,DB04552; DB09295,2
BE0000657,Cytosolic phospholipase A2,Humans,M72393,P47712,DB04552,1
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,S55985,O60656,DB04552,1
BE0000742,DNA topoisomerase 2-alpha,Humans,J04088,P11388,DB04576,1
BE0003330,Glutaminyl-peptide cyclotransferase,Humans,X71125,Q16769,DB04581; DB04622; DB04636,3
BE0000333,Coagulation factor VII,Humans,M13232,P08709,DB04590; DB04593; DB04606; DB04758; DB04767; DB07207; DB07247; DB07376; DB08232,9
BE0003332,"Hydroxymethylglutaryl-CoA lyase, mitochondrial",Humans,L07033,P35914,DB04594,1
BE0000831,Glutamate receptor 3,Humans,U10302,P42263,DB04599; DB14508,2
BE0003794,Serine/threonine-protein kinase haspin,Humans,AB039834,Q8TF76,DB04604; DB07698; DB07995; DB08004,4
BE0003335,Wee1-like protein kinase,Humans,U10564,P30291,DB04608; DB07006; DB07226; DB07257; DB07265; DB08365,6
BE0000111,Diamine acetyltransferase 1,Humans,M77693,P21673,DB04633,1
BE0003728,Nuclear receptor coactivator 1,Humans,U59302,Q15788,DB04652; DB06832; DB06875; DB06908; DB06927; DB07009; DB07080; DB07119; DB07150; DB07198; DB07215; DB07230; DB07236; DB07530; DB07557; DB07724; DB08220; DB08231; DB08742,19
BE0004495,Antigen-presenting glycoprotein CD1d,Humans,M76477,P15813,DB04661,1
BE0003336,Cytochrome P450 2A6,Humans,X13897,P11509,DB04665; DB07609; DB07617; DB07621; DB07623,5
BE0000521,Endothelin-1 receptor,Humans,S63938,P25101,DB04674,1
BE0004610,Ig alpha-2 chain C region,Humans,M86609,P01877,DB04676,1
BE0003359,Steroidogenic factor 1,Humans,U76388,Q13285,DB04683; DB04752,2
BE0000971,DNA topoisomerase 1,Humans,J03250,P11387,DB04690; DB07354; DB08159,3
BE0004094,Mevalonate kinase,Humans,M88468,Q03426,DB04695,1
BE0000808,Glutathione S-transferase kappa 1,Humans,AY520571,Q9Y2Q3,DB04700,1
BE0001016,Rho-associated protein kinase 1,Humans,U43195,Q13464,DB04707; DB07876; DB08756; DB13165,4
BE0002408,Tyrosine-protein kinase JAK2,Humans,AF058925,O60674,DB04716; DB07161; DB07162; DB08067,4
BE0003788,Death-associated protein kinase 3,Humans,AB007144,O43293,DB04716; DB07125; DB07242,3
BE0003493,Tyrosine-protein kinase JAK3,Humans,U57096,P52333,DB04716,1
BE0004146,Non-receptor tyrosine-protein kinase TYK2,Humans,X54637,P29597,DB04716,1
BE0003257,Carboxypeptidase B,Humans,M81057,P15086,DB04723; DB06835; DB06921; DB07136; DB07157; DB07182; DB07269,7
BE0000369,Vascular endothelial growth factor receptor 2,Humans,AF035121,P35968,DB04727; DB06938; DB07183; DB07274; DB07326; DB07333; DB07334; DB07514; DB07528; DB07537; DB08042; DB08519,12
BE0003077,Peptidoglycan recognition protein 3,Humans,AY035376,Q96LB9,DB04736,1
BE0003958,Casein kinase I isoform gamma-3,Humans,AF049089,Q9Y6M4,DB04751; DB07488; DB07489; DB07664,4
BE0004274,Ribosomal protein S6 kinase alpha-1,Humans,L07597,Q15418,DB04751,1
BE0000157,Thiamin pyrophosphokinase 1,Humans,AB028138,Q9H3S4,DB04768,1
BE0003859,Cytochrome b-c1 complex subunit 10,Humans,D55636,O14957,DB04799; DB07401; DB07763; DB07778; DB08330; DB08453; DB08690,7
BE0001032,Multidrug resistance protein 1,Humans,M14758,P08183,DB04877; DB14061; DB14062; DB14063; DB14064; DB14065; DB14066; DB14067; DB14068; DB14070; DB14071; DB14072,12
BE0004872,Beta adrenergic receptor,Humans,J03019,P08588,DB06726,1
BE0003722,Steroid hormone receptor ERR1,Humans,X51416,P11474,DB06732; DB06833,2
BE0008953,COUP transcription factor 1,Humans,X51416,P10589,DB06732,1
BE0003569,V-type proton ATPase catalytic subunit A,Humans,L09235,P38606,DB06733; DB06734,2
BE0002406,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform",Humans,Y10055,O00329,DB06831,1
BE0003729,Phosphatidylinositol 3-kinase catalytic subunit type 3,Humans,Z46973,Q8NEB9,DB06836,1
BE0003736,Tryptase alpha/beta-1,Humans,M33491,Q15661,DB06848; DB06849,2
BE0003382,Serine/threonine-protein kinase Chk1,Humans,AF016582,O14757,DB06852; DB06876; DB07025; DB07034; DB07037; DB07038; DB07075; DB07078; DB07158; DB07213; DB07228; DB07243; DB07311; DB07314; DB07320; DB07336; DB07647; DB07648; DB07653; DB07654; DB07655; DB07959; DB08392; DB08393; DB08683; DB08774; DB08776; DB08777; DB08778; DB08779; DB08780; DB08781,32
BE0002088,Estrogen-related receptor gamma,Humans,AF094518,P62508,DB06884; DB06902; DB06973; DB07485,4
BE0003742,Nuclear receptor-interacting protein 1,Humans,X84373,P48552,DB06884,1
BE0003745,Serine/threonine-protein kinase PLK1,Humans,U01038,P53350,DB06897; DB06963; DB07186; DB07789; DB08059,5
BE0003746,Prostasin,Humans,L41351,Q16651,DB06900,1
BE0003747,Chymotrypsin-like elastase family member 2A,Humans,M16631,P08217,DB06901,1
BE0000568,Glutamate carboxypeptidase 2,Humans,M99487,Q04609,DB06928; DB07754; DB08835,3
BE0003754,Disintegrin and metalloproteinase domain-containing protein 17,Humans,U86755,P78536,DB06943; DB07079; DB07121; DB07145; DB07147; DB07189; DB07233; DB07964,8
BE0002373,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,Humans,L10413,P49354,DB06953; DB07216; DB07227; DB07771; DB07780; DB07841; DB07895; DB08180; DB08674; DB08676,10
BE0002372,Protein farnesyltransferase subunit beta,Humans,L00635,P49356,DB06953; DB07216; DB07227; DB07771; DB07780; DB07841; DB07895; DB08674; DB08676,9
BE0003769,Receptor-type tyrosine-protein phosphatase beta,Humans,X54131,P23467,DB06989; DB07068; DB07127; DB08678,4
BE0003770,Uracil-DNA glycosylase,Humans,X15653,P13051,DB06990; DB07116; DB07760,3
BE0000634,Serine/threonine-protein kinase B-raf,Humans,M95712,P15056,DB06999; DB07000; DB08553,3
BE0003772,Mitogen-activated protein kinase 9,Humans,L31951,P45984,DB07020,1
BE0001021,Coagulation factor XI,Humans,M13142,P03951,DB07022; DB07023; DB07071; DB07074; DB07077; DB07212; DB07299; DB07887,8
BE0003774,BAG family molecular chaperone regulator 1,Humans,Z35491,Q99933,DB07045,1
BE0003775,Heat shock cognate 71 kDa protein,Humans,AB034951,P11142,DB07045; DB11638,2
BE0000392,Kynureninase,Humans,U57721,Q16719,DB07069,1
BE0003781,Oxysterols receptor LXR-alpha,Humans,U22662,Q13133,DB07080; DB07929; DB08063; DB08175; DB13174,5
BE0003510,Bcl-2-like protein 1,Humans,BC019307,Q07817,DB07108,1
BE0002217,Egl nine homolog 1,Humans,AF246631,Q9GZT9,DB07112,1
BE0003633,Carbonic anhydrase 13,Humans,AK095314,Q8N1Q1,DB07115,1
BE0000853,Macrophage colony-stimulating factor 1 receptor,Humans,M25786,P07333,DB07167; DB07202,2
BE0003792,Calcium/calmodulin-dependent protein kinase type II subunit beta,Humans,AF078803,Q13554,DB07168,1
BE0003793,Endothelin-converting enzyme 1,Humans,D49471,P42892,DB07171,1
BE0003540,Adenosine kinase,Humans,U50196,P55263,DB07173; DB07280,2
BE0003560,Prostaglandin reductase 2,Humans,AY346133,Q8N8N7,DB07177,1
BE0003796,Serine/threonine-protein kinase Nek2,Humans,Z29066,P51955,DB07180,1
BE0001178,Tissue factor,Humans,M16553,P13726,DB07207; DB07247; DB08232,3
BE0001142,Geranylgeranyl transferase type-1 subunit beta,Humans,L25441,P53609,DB07227; DB07841; DB08180,3
